Product_ID,Category,Sub_Category,Brand,Product_Name,Supplier_ID,Status,Hazard_Class,Publisher
PRUS07147,Electronics,Smartphones,Samsung,Samsung Model 678,SUS05052,Active,Non-Hazardous,Web
PRUS07148,Electronics,Laptops,Dell,Dell Model 115,SUS04033,Active,Non-Hazardous,Web
PRUS07149,Appliances,Washing Machines,Whirlpool,Whirlpool Model 677,SUS09537,Active,Non-Hazardous,Web
PRUS07150,Appliances,Washing Machines,LG,LG Model 879,SUS06929,Active,Non-Hazardous,CRM
PRUS07151,Appliances,Refrigerators,LG,LG Model 424,SUS01262,Active,Non-Hazardous,CRM
PRUS07152,Appliances,Washing Machines,Maytag,Maytag Model 487,SUS05132,Active,Non-Hazardous,CRM
PRUS07153,Appliances,Refrigerators,LG,LG Model 513,SUS08417,Active,Non-Hazardous,CRM
PRUS07154,Appliances,Refrigerators,GE,GE Model 113,SUS04224,Active,Non-Hazardous,ERP
PRUS07155,Appliances,Washing Machines,Whirlpool,Whirlpool Model 212,SUS05162,Active,Non-Hazardous,Web
PRUS07156,Appliances,Refrigerators,GE,GE Model 320,SUS08575,Active,Non-Hazardous,CRM
PRUS07157,Appliances,Refrigerators,LG,LG Model 656,SUS05248,Active,Non-Hazardous,Web
PRUS07158,Appliances,Washing Machines,Whirlpool,Whirlpool Model 180,SUS03455,Active,Non-Hazardous,CRM
PRUS07159,Appliances,Refrigerators,LG,LG Model 889,SUS00986,Active,Non-Hazardous,ERP
PRUS07160,Appliances,Refrigerators,Whirlpool,Whirlpool Model 677,SUS04245,Active,Non-Hazardous,Web
PRUS07161,Electronics,Laptops,Lenovo,Lenovo Model 357,SUS04711,Active,Non-Hazardous,Web
PRUS07162,Appliances,Washing Machines,Maytag,Maytag Model 622,SUS05901,Active,Non-Hazardous,CRM
PRUS07163,Appliances,Washing Machines,Maytag,Maytag Model 173,SUS02790,Active,Non-Hazardous,ERP
PRUS07164,Appliances,Washing Machines,Maytag,Maytag Model 772,SUS05640,Active,Non-Hazardous,CRM
PRUS07165,Electronics,Laptops,Lenovo,Lenovo Model 629,SUS06032,Active,Non-Hazardous,ERP
PRUS07166,Electronics,Smartphones,Apple,Apple Model 755,SUS06828,Active,Non-Hazardous,ERP
PRUS07167,Appliances,Refrigerators,LG,LG Model 661,SUS08124,Active,Non-Hazardous,ERP
PRUS07168,Appliances,Washing Machines,LG,LG Model 574,SUS09149,Active,Non-Hazardous,CRM
PRUS07169,Electronics,Smartphones,Apple,Apple Model 452,SUS09080,Active,Non-Hazardous,CRM
PRUS07170,Electronics,Smartphones,Apple,Apple Model 294,SUS02115,Active,Non-Hazardous,ERP
PRUS07171,Appliances,Refrigerators,Whirlpool,Whirlpool Model 868,SUS08022,Active,Non-Hazardous,Web
PRUS07172,Electronics,Smartphones,Samsung,Samsung Model 719,SUS07745,Active,Non-Hazardous,Web
PRUS07173,Appliances,Washing Machines,Maytag,Maytag Model 591,SUS05669,Active,Non-Hazardous,ERP
PRUS07174,Electronics,Smartphones,Google,Google Model 210,SUS00960,Active,Non-Hazardous,ERP
PRUS07175,Electronics,Laptops,Dell,Dell Model 194,SUS07795,Active,Non-Hazardous,CRM
PRUS07176,Appliances,Refrigerators,LG,LG Model 795,SUS09032,Active,Non-Hazardous,ERP
PRUS07177,Electronics,Smartphones,Apple,Apple Model 490,SUS08393,Active,Non-Hazardous,CRM
PRUS07178,Electronics,Laptops,HP,HP Model 822,SUS08198,Active,Non-Hazardous,Web
PRUS07179,Electronics,Smartphones,Samsung,Samsung Model 912,SUS01657,Active,Non-Hazardous,ERP
PRUS07180,Electronics,Laptops,Lenovo,Lenovo Model 710,SUS02329,Active,Non-Hazardous,CRM
PRUS07181,Appliances,Washing Machines,Maytag,Maytag Model 466,SUS04283,Active,Non-Hazardous,CRM
PRUS07182,Appliances,Washing Machines,Maytag,Maytag Model 868,SUS01754,Active,Non-Hazardous,Web
PRUS07183,Appliances,Refrigerators,LG,LG Model 489,SUS06594,Active,Non-Hazardous,Web
PRUS07184,Electronics,Smartphones,Samsung,Samsung Model 435,SUS04392,Active,Non-Hazardous,CRM
PRUS07185,Appliances,Washing Machines,Whirlpool,Whirlpool Model 277,SUS08428,Active,Non-Hazardous,Web
PRUS07186,Appliances,Refrigerators,LG,LG Model 124,SUS00514,Active,Non-Hazardous,ERP
PRUS07187,Electronics,Smartphones,Google,Google Model 730,SUS04495,Active,Non-Hazardous,Web
PRUS07188,Electronics,Smartphones,Apple,Apple Model 746,SUS09131,Active,Non-Hazardous,CRM
PRUS07189,Electronics,Laptops,HP,HP Model 848,SUS02789,Active,Non-Hazardous,CRM
PRUS07190,Appliances,Washing Machines,Whirlpool,Whirlpool Model 645,SUS08033,Active,Non-Hazardous,Web
PRUS07191,Electronics,Laptops,Dell,Dell Model 816,SUS07158,Active,Non-Hazardous,CRM
PRUS07192,Appliances,Washing Machines,LG,LG Model 509,SUS02980,Active,Non-Hazardous,Web
PRUS07193,Appliances,Refrigerators,GE,GE Model 164,SUS07722,Active,Non-Hazardous,Web
PRUS07194,Electronics,Laptops,HP,HP Model 144,SUS03679,Active,Non-Hazardous,ERP
PRUS07195,Appliances,Washing Machines,Maytag,Maytag Model 941,SUS04037,Active,Non-Hazardous,Web
PRUS07196,Electronics,Laptops,Lenovo,Lenovo Model 128,SUS08210,Active,Non-Hazardous,ERP
PRUS07197,Electronics,Laptops,Lenovo,Lenovo Model 742,SUS02802,Active,Non-Hazardous,Web
PRUS07198,Electronics,Smartphones,Apple,Apple Model 824,SUS00131,Active,Non-Hazardous,CRM
PRUS07199,Appliances,Washing Machines,Whirlpool,Whirlpool Model 353,SUS00819,Active,Non-Hazardous,Web
PRUS07200,Electronics,Smartphones,Google,Google Model 566,SUS02043,Active,Fragile,ERP
PRUS07201,Appliances,Refrigerators,Whirlpool,Whirlpool Model 325,SUS08913,Active,Fragile,CRM
PRUS07202,Electronics,Smartphones,Samsung,Samsung Model 803,SUS09430,Active,Fragile,Web
PRUS07203,Appliances,Washing Machines,Maytag,Maytag Model 627,SUS01057,Active,Fragile,ERP
PRUS07204,Electronics,Smartphones,Samsung,Samsung Model 314,SUS01410,Active,Fragile,ERP
PRUS07205,Appliances,Refrigerators,GE,GE Model 851,SUS05456,Active,Fragile,CRM
PRUS07206,Appliances,Refrigerators,GE,GE Model 802,SUS06024,Active,Fragile,Web
PRUS07207,Electronics,Smartphones,Samsung,Samsung Model 794,SUS04437,Active,Fragile,ERP
PRUS07208,Electronics,Laptops,Lenovo,Lenovo Model 778,SUS06333,Active,Fragile,Web
PRUS07209,Electronics,Laptops,Dell,Dell Model 117,SUS03195,Active,Fragile,CRM
PRUS07210,Appliances,Refrigerators,Whirlpool,Whirlpool Model 649,SUS02156,Active,Fragile,ERP
PRUS07211,Appliances,Washing Machines,LG,LG Model 702,SUS05556,Active,Fragile,CRM
PRUS07212,Electronics,Smartphones,Apple,Apple Model 137,SUS09978,Active,Fragile,CRM
PRUS07213,Electronics,Smartphones,Samsung,Samsung Model 280,SUS00514,Active,Fragile,ERP
PRUS07214,Appliances,Refrigerators,LG,LG Model 284,SUS09709,Active,Fragile,ERP
PRUS07215,Appliances,Washing Machines,Maytag,Maytag Model 902,SUS00564,Active,Fragile,ERP
PRUS07216,Electronics,Smartphones,Samsung,Samsung Model 896,SUS00079,Active,Fragile,CRM
PRUS07217,Electronics,Smartphones,Samsung,Samsung Model 613,SUS05134,Active,Fragile,CRM
PRUS07218,Electronics,Laptops,Lenovo,Lenovo Model 839,SUS01454,Active,Fragile,Web
PRUS07219,Electronics,Smartphones,Samsung,Samsung Model 596,SUS09012,Active,Fragile,ERP
PRUS07220,Electronics,Laptops,HP,HP Model 948,SUS02330,Active,Fragile,CRM
PRUS07221,Appliances,Washing Machines,LG,LG Model 498,SUS03528,Active,Fragile,CRM
PRUS07222,Electronics,Laptops,Lenovo,Lenovo Model 813,SUS08105,Active,Fragile,Web
PRUS07223,Electronics,Laptops,Dell,Dell Model 940,SUS02636,Active,Fragile,CRM
PRUS07224,Electronics,Smartphones,Apple,Apple Model 754,SUS08975,Active,Fragile,ERP
PRUS07225,Appliances,Washing Machines,Maytag,Maytag Model 378,SUS09899,Active,Fragile,ERP
PRUS07226,Appliances,Washing Machines,LG,LG Model 609,SUS06944,Active,Fragile,CRM
PRUS07227,Appliances,Refrigerators,LG,LG Model 292,SUS06806,Active,Fragile,Web
PRUS07228,Appliances,Refrigerators,LG,LG Model 310,SUS01347,Active,Fragile,ERP
PRUS07229,Appliances,Washing Machines,Maytag,Maytag Model 885,SUS06064,Active,Fragile,CRM
PRUS07230,Electronics,Laptops,HP,HP Model 665,SUS03275,Active,Fragile,ERP
PRUS07231,Appliances,Washing Machines,Maytag,Maytag Model 163,SUS08424,Active,Fragile,Web
PRUS07232,Electronics,Smartphones,Google,Google Model 837,SUS02209,Active,Fragile,CRM
PRUS07233,Electronics,Smartphones,Samsung,Samsung Model 668,SUS01152,Active,Fragile,Web
PRUS07234,Electronics,Laptops,HP,HP Model 344,SUS06536,Active,Fragile,CRM
PRUS07235,Electronics,Smartphones,Samsung,Samsung Model 546,SUS03875,Active,Fragile,ERP
PRUS07236,Electronics,Smartphones,Samsung,Samsung Model 707,SUS08339,Active,Fragile,Web
PRUS07237,Electronics,Smartphones,Samsung,Samsung Model 781,SUS00135,Active,Fragile,ERP
PRUS07238,Electronics,Smartphones,Google,Google Model 960,SUS02281,Active,Fragile,Web
PRUS07239,Appliances,Washing Machines,Maytag,Maytag Model 503,SUS01604,Active,Fragile,ERP
PRUS07240,Appliances,Washing Machines,LG,LG Model 755,SUS01951,Active,Fragile,ERP
PRUS07241,Appliances,Refrigerators,GE,GE Model 861,SUS08607,Active,Fragile,Web
PRUS07242,Appliances,Washing Machines,Maytag,Maytag Model 885,SUS02548,Active,Fragile,ERP
PRUS07243,Appliances,Washing Machines,Maytag,Maytag Model 316,SUS07806,Active,Fragile,CRM
PRUS07244,Appliances,Refrigerators,Whirlpool,Whirlpool Model 842,SUS00482,Active,Fragile,Web
PRUS07245,Electronics,Smartphones,Samsung,Samsung Model 127,SUS00275,Active,Fragile,ERP
PRUS07246,Electronics,Smartphones,Apple,Apple Model 592,SUS06414,Active,Fragile,ERP
PRUS07247,Appliances,Washing Machines,Maytag,Maytag Model 902,SUS03709,Active,Fragile,CRM
PRUS07248,Appliances,Refrigerators,LG,LG Model 465,SUS08676,Active,Fragile,CRM
PRUS07249,Electronics,Smartphones,Google,Google Model 531,SUS08424,Active,Fragile,CRM
PRUS07250,Electronics,Laptops,Dell,Dell Model 881,SUS07271,Active,Fragile,Web
PRUS07251,Appliances,Refrigerators,LG,LG Model 727,SUS05971,Active,Fragile,Web
PRUS07252,Electronics,Smartphones,Samsung,Samsung Model 829,SUS02855,Active,Fragile,Web
PRUS07253,Electronics,Smartphones,Apple,Apple Model 777,SUS00132,Active,Fragile,ERP
PRUS07254,Electronics,Smartphones,Samsung,Samsung Model 553,SUS02424,Active,Fragile,CRM
PRUS07255,Appliances,Refrigerators,Whirlpool,Whirlpool Model 528,SUS02683,Active,Fragile,CRM
PRUS07256,Appliances,Refrigerators,LG,LG Model 228,SUS05124,Active,Fragile,Web
PRUS07257,Appliances,Refrigerators,LG,LG Model 801,SUS00641,Active,Fragile,ERP
PRUS07258,Appliances,Refrigerators,GE,GE Model 396,SUS01576,Active,Fragile,CRM
PRUS07259,Appliances,Refrigerators,LG,LG Model 888,SUS09237,Active,Fragile,CRM
PRUS07260,Electronics,Smartphones,Samsung,Samsung Model 521,SUS05861,Active,Fragile,Web
PRUS07261,Electronics,Laptops,HP,HP Model 404,SUS04301,Active,Restricted,CRM
PRUS07262,Appliances,Washing Machines,LG,LG Model 292,SUS02540,Active,Restricted,ERP
PRUS07263,Appliances,Washing Machines,LG,LG Model 235,SUS03075,Active,Restricted,CRM
PRUS07264,Appliances,Refrigerators,Whirlpool,Whirlpool Model 744,SUS00907,Active,Restricted,Web
PRUS07265,Appliances,Washing Machines,LG,LG Model 759,SUS06330,Active,Restricted,CRM
PRUS07266,Electronics,Smartphones,Samsung,Samsung Model 187,SUS06358,Active,Restricted,CRM
PRUS07267,Appliances,Washing Machines,Whirlpool,Whirlpool Model 292,SUS03524,Active,Restricted,ERP
PRUS07268,Appliances,Refrigerators,LG,LG Model 897,SUS01974,Active,Restricted,CRM
PRUS07269,Electronics,Smartphones,Apple,Apple Model 889,SUS02862,Active,Restricted,Web
PRUS07270,Appliances,Refrigerators,GE,GE Model 980,SUS03540,Active,Restricted,CRM
PRUS07271,Electronics,Laptops,HP,HP Model 183,SUS08970,Active,Restricted,Web
PRUS07272,Electronics,Smartphones,Google,Google Model 296,SUS08473,Active,Restricted,Web
PRUS07273,Appliances,Refrigerators,LG,LG Model 841,SUS06488,Active,Restricted,CRM
PRUS07274,Appliances,Washing Machines,LG,LG Model 968,SUS00463,Active,Restricted,Web
PRUS07275,Appliances,Washing Machines,Maytag,Maytag Model 629,SUS07524,Active,Restricted,CRM
PRUS07276,Electronics,Smartphones,Google,Google Model 410,SUS06581,Active,Restricted,CRM
PRUS07277,Electronics,Smartphones,Apple,Apple Model 193,SUS06692,Active,Restricted,CRM
PRUS07278,Appliances,Washing Machines,Maytag,Maytag Model 882,SUS02431,Active,Restricted,ERP
PRUS07279,Appliances,Washing Machines,LG,LG Model 348,SUS04458,Active,Restricted,Web
PRUS07280,Appliances,Refrigerators,LG,LG Model 722,SUS06354,Active,Restricted,ERP
PRUS07281,Electronics,Smartphones,Apple,Apple Model 896,SUS08681,Active,Restricted,Web
PRUS07282,Electronics,Laptops,HP,HP Model 401,SUS05298,Active,Restricted,CRM
PRUS07283,Appliances,Refrigerators,Whirlpool,Whirlpool Model 180,SUS09206,Active,Restricted,Web
PRUS07284,Appliances,Refrigerators,Whirlpool,Whirlpool Model 173,SUS09133,Active,Restricted,ERP
PRUS07285,Appliances,Refrigerators,GE,GE Model 448,SUS06240,Active,Restricted,Web
PRUS07286,Appliances,Refrigerators,LG,LG Model 138,SUS07540,Active,Restricted,ERP
PRUS07287,Electronics,Smartphones,Google,Google Model 231,SUS03792,Active,Restricted,CRM
PRUS07288,Appliances,Refrigerators,Whirlpool,Whirlpool Model 162,SUS02664,Active,Restricted,ERP
PRUS07289,Electronics,Laptops,Dell,Dell Model 928,SUS07266,Active,Restricted,ERP
PRUS07290,Appliances,Washing Machines,Whirlpool,Whirlpool Model 778,SUS02572,Active,Restricted,CRM
PRUS07291,Electronics,Laptops,Dell,Dell Model 856,SUS02339,Active,Restricted,CRM
PRUS07292,Appliances,Washing Machines,LG,LG Model 435,SUS08440,Active,Restricted,Web
PRUS07293,Appliances,Washing Machines,Whirlpool,Whirlpool Model 510,SUS01039,Active,Restricted,CRM
PRUS07294,Appliances,Refrigerators,LG,LG Model 462,SUS08756,Active,Restricted,Web
PRUS07295,Appliances,Refrigerators,LG,LG Model 157,SUS06780,Active,Restricted,ERP
PRUS07296,Appliances,Refrigerators,GE,GE Model 449,SUS08883,Active,Restricted,ERP
PRUS07297,Electronics,Laptops,Dell,Dell Model 332,SUS04225,Active,Restricted,Web
PRUS07298,Appliances,Refrigerators,Whirlpool,Whirlpool Model 853,SUS03744,Active,Restricted,Web
PRUS07299,Electronics,Laptops,Dell,Dell Model 212,SUS09791,Active,Restricted,Web
PRUS07300,Appliances,Refrigerators,GE,GE Model 417,SUS01640,Active,Restricted,CRM
PRUS07301,Appliances,Refrigerators,Whirlpool,Whirlpool Model 589,SUS01960,Active,Restricted,CRM
PRUS07302,Electronics,Smartphones,Google,Google Model 273,SUS02431,Active,Restricted,ERP
PRUS07303,Appliances,Refrigerators,LG,LG Model 205,SUS06471,Active,Restricted,ERP
PRUS07304,Electronics,Smartphones,Google,Google Model 955,SUS02470,Active,Restricted,CRM
PRUS07305,Appliances,Washing Machines,Maytag,Maytag Model 974,SUS08193,Active,Restricted,CRM
PRUS07306,Appliances,Refrigerators,GE,GE Model 233,SUS07531,Active,Restricted,ERP
PRUS07307,Appliances,Refrigerators,LG,LG Model 424,SUS04548,Active,Restricted,CRM
PRUS07308,Electronics,Laptops,Dell,Dell Model 851,SUS06323,Active,Restricted,CRM
PRUS07309,Electronics,Smartphones,Google,Google Model 673,SUS01445,Active,Restricted,Web
PRUS07310,Appliances,Refrigerators,LG,LG Model 587,SUS04352,Active,Restricted,CRM
PRUS07311,Appliances,Refrigerators,LG,LG Model 620,SUS07123,Active,Restricted,CRM
PRUS07312,Appliances,Refrigerators,GE,GE Model 641,SUS09644,Active,Restricted,CRM
PRUS07313,Appliances,Washing Machines,LG,LG Model 806,SUS00474,Active,Restricted,CRM
PRUS07314,Appliances,Washing Machines,Whirlpool,Whirlpool Model 535,SUS02455,Active,Restricted,CRM
PRUS07315,Electronics,Smartphones,Samsung,Samsung Model 330,SUS00691,Active,Restricted,CRM
PRUS07316,Electronics,Smartphones,Google,Google Model 243,SUS08453,Active,Restricted,ERP
PRUS07317,Appliances,Refrigerators,GE,GE Model 527,SUS06640,Active,Restricted,ERP
PRUS07318,Electronics,Laptops,Dell,Dell Model 876,SUS05933,Active,Restricted,CRM
PRUS07319,Electronics,Smartphones,Samsung,Samsung Model 259,SUS08253,Active,Restricted,Web
PRUS07320,Electronics,Smartphones,Samsung,Samsung Model 138,SUS07805,Active,Restricted,Web
PRUS07321,Appliances,Washing Machines,Whirlpool,Whirlpool Model 540,SUS03744,Active,Restricted,CRM
PRUS07322,Appliances,Refrigerators,GE,GE Model 525,SUS01180,Active,Restricted,Web
PRUS07323,Appliances,Refrigerators,Whirlpool,Whirlpool Model 849,SUS02153,Active,Restricted,ERP
PRUS07324,Appliances,Refrigerators,Whirlpool,Whirlpool Model 901,SUS08579,Active,Restricted,CRM
PRUS07325,Appliances,Refrigerators,Whirlpool,Whirlpool Model 621,SUS06975,Active,Restricted,CRM
PRUS07326,Appliances,Washing Machines,LG,LG Model 288,SUS01033,Active,Restricted,CRM
PRUS07327,Appliances,Washing Machines,LG,LG Model 552,SUS08630,Active,Restricted,ERP
PRUS07328,Appliances,Refrigerators,GE,GE Model 816,SUS06422,Active,Restricted,ERP
PRUS07329,Appliances,Refrigerators,Whirlpool,Whirlpool Model 154,SUS08160,Active,Restricted,CRM
PRUS07330,Electronics,Smartphones,Samsung,Samsung Model 173,SUS05458,Active,Lithium-Ion,ERP
PRUS07331,Appliances,Washing Machines,LG,LG Model 691,SUS01926,Active,Lithium-Ion,ERP
PRUS07332,Appliances,Washing Machines,Maytag,Maytag Model 955,SUS01935,Active,Lithium-Ion,Web
PRUS07333,Electronics,Smartphones,Google,Google Model 507,SUS01118,Active,Lithium-Ion,ERP
PRUS07334,Appliances,Refrigerators,GE,GE Model 695,SUS08293,Active,Lithium-Ion,ERP
PRUS07335,Appliances,Washing Machines,Whirlpool,Whirlpool Model 333,SUS07071,Active,Lithium-Ion,Web
PRUS07336,Electronics,Laptops,Dell,Dell Model 270,SUS04028,Active,Lithium-Ion,Web
PRUS07337,Electronics,Laptops,HP,HP Model 804,SUS05012,Active,Lithium-Ion,Web
PRUS07338,Electronics,Laptops,Lenovo,Lenovo Model 643,SUS05856,Active,Lithium-Ion,Web
PRUS07339,Appliances,Washing Machines,Maytag,Maytag Model 774,SUS02212,Active,Lithium-Ion,ERP
PRUS07340,Appliances,Refrigerators,LG,LG Model 312,SUS03601,Active,Lithium-Ion,CRM
PRUS07341,Electronics,Laptops,Lenovo,Lenovo Model 111,SUS09081,Active,Lithium-Ion,Web
PRUS07342,Appliances,Refrigerators,Whirlpool,Whirlpool Model 444,SUS09185,Active,Lithium-Ion,ERP
PRUS07343,Appliances,Refrigerators,GE,GE Model 599,SUS02678,Active,Lithium-Ion,Web
PRUS07344,Appliances,Refrigerators,GE,GE Model 530,SUS03964,Active,Lithium-Ion,ERP
PRUS07345,Electronics,Laptops,HP,HP Model 394,SUS00485,Active,Lithium-Ion,Web
PRUS07346,Electronics,Smartphones,Samsung,Samsung Model 207,SUS05501,Active,Lithium-Ion,ERP
PRUS07347,Electronics,Smartphones,Apple,Apple Model 889,SUS04073,Active,Lithium-Ion,CRM
PRUS07348,Appliances,Washing Machines,Maytag,Maytag Model 223,SUS04876,Active,Lithium-Ion,Web
PRUS07349,Appliances,Refrigerators,Whirlpool,Whirlpool Model 593,SUS00507,Active,Lithium-Ion,ERP
PRUS07350,Electronics,Laptops,Dell,Dell Model 287,SUS02683,Active,Lithium-Ion,ERP
PRUS07351,Appliances,Washing Machines,Maytag,Maytag Model 529,SUS02427,Active,Lithium-Ion,ERP
PRUS07352,Electronics,Laptops,HP,HP Model 585,SUS06550,Active,Lithium-Ion,ERP
PRUS07353,Electronics,Laptops,HP,HP Model 486,SUS06939,Active,Lithium-Ion,Web
PRUS07354,Appliances,Refrigerators,Whirlpool,Whirlpool Model 720,SUS00665,Active,Lithium-Ion,ERP
PRUS07355,Electronics,Smartphones,Google,Google Model 152,SUS04736,Active,Lithium-Ion,ERP
PRUS07356,Electronics,Laptops,Lenovo,Lenovo Model 655,SUS01776,Active,Lithium-Ion,CRM
PRUS07357,Electronics,Laptops,HP,HP Model 114,SUS08825,Active,Lithium-Ion,CRM
PRUS07358,Appliances,Washing Machines,LG,LG Model 578,SUS05237,Active,Lithium-Ion,ERP
PRUS07359,Electronics,Smartphones,Apple,Apple Model 672,SUS05247,Active,Lithium-Ion,Web
PRUS07360,Electronics,Smartphones,Google,Google Model 941,SUS00470,Active,Lithium-Ion,ERP
PRUS07361,Appliances,Washing Machines,Whirlpool,Whirlpool Model 529,SUS00257,Active,Lithium-Ion,CRM
PRUS07362,Appliances,Washing Machines,Whirlpool,Whirlpool Model 198,SUS02932,Active,Lithium-Ion,ERP
PRUS07363,Electronics,Smartphones,Google,Google Model 575,SUS01611,Active,Lithium-Ion,Web
PRUS07364,Electronics,Smartphones,Samsung,Samsung Model 943,SUS00784,Active,Lithium-Ion,Web
PRUS07365,Electronics,Laptops,HP,HP Model 700,SUS08584,Active,Lithium-Ion,ERP
PRUS07366,Appliances,Washing Machines,Maytag,Maytag Model 320,SUS08955,Active,Lithium-Ion,Web
PRUS07367,Electronics,Smartphones,Samsung,Samsung Model 603,SUS09905,Active,Lithium-Ion,Web
PRUS07368,Electronics,Smartphones,Google,Google Model 991,SUS04493,Active,Lithium-Ion,ERP
PRUS07369,Appliances,Washing Machines,LG,LG Model 893,SUS08345,Active,Lithium-Ion,ERP
PRUS07370,Appliances,Refrigerators,GE,GE Model 786,SUS05081,Active,Lithium-Ion,CRM
PRUS07371,Appliances,Washing Machines,LG,LG Model 963,SUS01819,Active,Lithium-Ion,ERP
PRUS07372,Electronics,Smartphones,Google,Google Model 912,SUS05506,Active,Lithium-Ion,ERP
PRUS07373,Electronics,Laptops,HP,HP Model 849,SUS04512,Active,Lithium-Ion,CRM
PRUS07374,Electronics,Laptops,Dell,Dell Model 608,SUS00920,Active,Lithium-Ion,ERP
PRUS07375,Electronics,Laptops,HP,HP Model 537,SUS04153,Active,Lithium-Ion,CRM
PRUS07376,Electronics,Laptops,Lenovo,Lenovo Model 750,SUS08604,Active,Lithium-Ion,ERP
PRUS07377,Appliances,Refrigerators,LG,LG Model 420,SUS09639,Active,Lithium-Ion,ERP
PRUS07378,Electronics,Smartphones,Samsung,Samsung Model 374,SUS02819,Active,Lithium-Ion,CRM
PRUS07379,Electronics,Smartphones,Apple,Apple Model 796,SUS08464,Active,Lithium-Ion,ERP
PRUS07380,Appliances,Refrigerators,LG,LG Model 125,SUS07282,Active,Lithium-Ion,CRM
PRUS07381,Appliances,Refrigerators,Whirlpool,Whirlpool Model 123,SUS01323,Active,Lithium-Ion,Web
PRUS07382,Appliances,Washing Machines,LG,LG Model 328,SUS05230,Active,Lithium-Ion,CRM
PRUS07383,Appliances,Refrigerators,LG,LG Model 979,SUS06130,Active,Lithium-Ion,ERP
PRUS07384,Electronics,Smartphones,Samsung,Samsung Model 385,SUS04112,Active,Lithium-Ion,ERP
PRUS07385,Electronics,Smartphones,Samsung,Samsung Model 724,SUS09796,Active,Lithium-Ion,CRM
PRUS07386,Appliances,Refrigerators,Whirlpool,Whirlpool Model 337,SUS04726,Active,Lithium-Ion,ERP
PRUS07387,Electronics,Smartphones,Samsung,Samsung Model 605,SUS00813,Active,Lithium-Ion,Web
PRUS07388,Appliances,Refrigerators,LG,LG Model 436,SUS04175,Active,Lithium-Ion,ERP
PRUS07389,Appliances,Washing Machines,LG,LG Model 137,SUS09077,Active,Lithium-Ion,ERP
PRUS07390,Electronics,Smartphones,Samsung,Samsung Model 397,SUS00885,Active,Lithium-Ion,Web
PRUS07391,Appliances,Refrigerators,LG,LG Model 205,SUS01390,Active,Lithium-Ion,CRM
PRUS07392,Appliances,Refrigerators,LG,LG Model 716,SUS02545,Active,Lithium-Ion,Web
PRUS07393,Electronics,Smartphones,Samsung,Samsung Model 326,SUS04240,Active,Lithium-Ion,Web
PRUS07394,Appliances,Refrigerators,LG,LG Model 875,SUS06111,Active,Lithium-Ion,Web
PRUS07395,Appliances,Washing Machines,LG,LG Model 459,SUS01849,Active,Lithium-Ion,Web
PRUS07396,Electronics,Smartphones,Samsung,Samsung Model 424,SUS05151,Active,Lithium-Ion,ERP
PRUS07397,Electronics,Laptops,Lenovo,Lenovo Model 358,SUS06639,Active,Lithium-Ion,ERP
PRUS07398,Electronics,Smartphones,Apple,Apple Model 365,SUS01018,Active,Lithium-Ion,ERP
PRUS07399,Appliances,Washing Machines,Whirlpool,Whirlpool Model 282,SUS05036,Active,Lithium-Ion,ERP
PRUS07400,Appliances,Washing Machines,Whirlpool,Whirlpool Model 177,SUS09236,Active,Lithium-Ion,Web
PRUS07401,Appliances,Washing Machines,Whirlpool,Whirlpool Model 801,SUS02044,Active,Lithium-Ion,CRM
PRUS07402,Electronics,Laptops,Lenovo,Lenovo Model 990,SUS07137,Active,Lithium-Ion,CRM
PRUS07403,Appliances,Washing Machines,LG,LG Model 610,SUS00285,Active,Lithium-Ion,ERP
PRUS07404,Electronics,Laptops,HP,HP Model 586,SUS06841,Active,Lithium-Ion,CRM
PRUS07405,Appliances,Refrigerators,GE,GE Model 976,SUS09145,Active,Lithium-Ion,CRM
PRUS07406,Electronics,Smartphones,Apple,Apple Model 805,SUS01810,Active,Lithium-Ion,Web
PRUS07407,Electronics,Laptops,Lenovo,Lenovo Model 438,SUS01383,Active,Lithium-Ion,Web
PRUS07408,Electronics,Laptops,Lenovo,Lenovo Model 823,SUS04750,Active,Lithium-Ion,Web
PRUS07409,Appliances,Refrigerators,Whirlpool,Whirlpool Model 733,SUS07670,Active,Lithium-Ion,ERP
PRUS07410,Electronics,Smartphones,Google,Google Model 511,SUS03012,Active,Lithium-Ion,ERP
PRUS07411,Electronics,Smartphones,Google,Google Model 276,SUS05779,Active,Lithium-Ion,CRM
PRUS07412,Electronics,Smartphones,Apple,Apple Model 792,SUS09098,Active,Lithium-Ion,Web
PRUS07413,Appliances,Washing Machines,Whirlpool,Whirlpool Model 684,SUS06765,Active,Lithium-Ion,Web
PRUS07414,Electronics,Laptops,Dell,Dell Model 578,SUS03950,Active,Lithium-Ion,ERP
PRUS07415,Electronics,Laptops,Lenovo,Lenovo Model 393,SUS00773,Active,Lithium-Ion,ERP
PRUS07416,Electronics,Smartphones,Google,Google Model 183,SUS02953,Active,Lithium-Ion,Web
PRUS07417,Electronics,Laptops,Dell,Dell Model 941,SUS00638,Active,Lithium-Ion,ERP
PRUS07418,Electronics,Smartphones,Samsung,Samsung Model 601,SUS06182,Active,Lithium-Ion,ERP
PRUS07419,Appliances,Washing Machines,Maytag,Maytag Model 284,SUS09253,Active,Lithium-Ion,Web
PRUS07420,Electronics,Smartphones,Apple,Apple Model 218,SUS09669,Active,Lithium-Ion,ERP
