Order_ID,Customer_ID,Order_Date,Warehouse_ID,Publisher
SOUS08853,CUUS03996,07-02-2026,WUS00005,ERP
SOUS08854,CUUS09874,01-01-2026,WUS00006,Web
SOUS08855,CUUS01671,04-02-2026,WUS00007,ERP
SOUS08856,CUUS02613,20-01-2026,WUS00008,CRM
SOUS08857,CUUS00508,29-01-2026,WUS00009,Web
SOUS08858,CUUS05805,11-02-2026,WUS00010,CRM
SOUS08859,CUUS02292,13-01-2026,WUS00011,CRM
SOUS08860,CUUS08004,13-01-2026,WUS00012,ERP
SOUS08861,CUUS01754,03-01-2026,WUS00013,Web
SOUS08862,CUUS07479,07-02-2026,WUS00014,Web
SOUS08863,CUUS02795,04-01-2026,WUS00015,ERP
SOUS08864,CUUS09641,30-01-2026,WUS00016,ERP
SOUS08865,CUUS09333,15-01-2026,WUS00001,CRM
SOUS08866,CUUS08509,25-01-2026,WUS00002,ERP
SOUS08867,CUUS05956,19-01-2026,WUS00003,ERP
SOUS08868,CUUS05405,19-01-2026,WUS00004,CRM
SOUS08869,CUUS03363,30-01-2026,WUS00005,Web
SOUS08870,CUUS07167,16-01-2026,WUS00006,Web
SOUS08871,CUUS07865,16-01-2026,WUS00007,Web
SOUS08872,CUUS07487,23-01-2026,WUS00008,CRM
SOUS08873,CUUS08021,12-02-2026,WUS00009,CRM
SOUS08874,CUUS01498,12-01-2026,WUS00010,Web
SOUS08875,CUUS08562,10-01-2026,WUS00011,Web
SOUS08876,CUUS05487,20-01-2026,WUS00012,CRM
SOUS08877,CUUS02851,14-02-2026,WUS00013,CRM
SOUS08878,CUUS03166,23-02-2026,WUS00014,CRM
SOUS08879,CUUS08669,05-02-2026,WUS00015,ERP
SOUS08880,CUUS00746,06-02-2026,WUS00016,CRM
SOUS08881,CUUS09484,17-01-2026,WUS00001,CRM
SOUS08882,CUUS04325,08-02-2026,WUS00002,ERP
SOUS08883,CUUS03880,16-01-2026,WUS00003,Web
SOUS08884,CUUS08023,24-01-2026,WUS00004,Web
SOUS08885,CUUS03767,06-02-2026,WUS00005,ERP
SOUS08886,CUUS01050,17-02-2026,WUS00006,CRM
SOUS08887,CUUS01340,04-02-2026,WUS00007,Web
SOUS08888,CUUS08588,22-02-2026,WUS00008,CRM
SOUS08889,CUUS05785,02-01-2026,WUS00009,ERP
SOUS08890,CUUS05156,10-01-2026,WUS00010,CRM
SOUS08891,CUUS03230,04-02-2026,WUS00011,ERP
SOUS08892,CUUS05092,26-01-2026,WUS00012,Web
SOUS08893,CUUS08676,07-02-2026,WUS00013,ERP
SOUS08894,CUUS09677,21-01-2026,WUS00014,CRM
SOUS08895,CUUS05440,07-02-2026,WUS00015,CRM
SOUS08896,CUUS02226,31-01-2026,WUS00016,ERP
SOUS08897,CUUS09753,07-01-2026,WUS00001,Web
SOUS08898,CUUS06073,11-02-2026,WUS00002,CRM
SOUS08899,CUUS02096,30-01-2026,WUS00003,ERP
SOUS08900,CUUS01023,24-01-2026,WUS00004,CRM
SOUS08901,CUUS09565,20-01-2026,WUS00005,Web
SOUS08902,CUUS02204,11-01-2026,WUS00006,CRM
SOUS08903,CUUS01310,24-02-2026,WUS00007,Web
SOUS08904,CUUS01414,19-02-2026,WUS00008,Web
SOUS08905,CUUS03251,19-01-2026,WUS00009,Web
SOUS08906,CUUS00209,12-02-2026,WUS00010,ERP
SOUS08907,CUUS07509,12-02-2026,WUS00011,ERP
SOUS08908,CUUS02726,25-01-2026,WUS00012,ERP
SOUS08909,CUUS06789,21-02-2026,WUS00013,CRM
SOUS08910,CUUS06900,24-02-2026,WUS00014,CRM
SOUS08911,CUUS02975,10-01-2026,WUS00015,ERP
SOUS08912,CUUS08366,23-02-2026,WUS00016,ERP
SOUS08913,CUUS01667,23-01-2026,WUS00001,ERP
SOUS08914,CUUS03499,01-02-2026,WUS00002,ERP
SOUS08915,CUUS02337,01-01-2026,WUS00003,Web
SOUS08916,CUUS03238,06-02-2026,WUS00004,CRM
SOUS08917,CUUS01486,08-02-2026,WUS00005,ERP
SOUS08918,CUUS01678,05-02-2026,WUS00006,Web
SOUS08919,CUUS01302,23-01-2026,WUS00007,Web
SOUS08920,CUUS04558,26-01-2026,WUS00008,CRM
SOUS08921,CUUS07048,02-01-2026,WUS00009,CRM
SOUS08922,CUUS09446,21-02-2026,WUS00010,ERP
SOUS08923,CUUS00522,19-01-2026,WUS00011,Web
SOUS08924,CUUS09569,09-01-2026,WUS00012,ERP
SOUS08925,CUUS07906,12-02-2026,WUS00013,CRM
SOUS08926,CUUS04704,25-02-2026,WUS00014,Web
SOUS08927,CUUS02525,10-02-2026,WUS00015,CRM
SOUS08928,CUUS07789,28-01-2026,WUS00016,ERP
SOUS08929,CUUS04435,05-01-2026,WUS00001,ERP
SOUS08930,CUUS04460,16-01-2026,WUS00002,CRM
SOUS08931,CUUS01711,02-01-2026,WUS00003,Web
SOUS08932,CUUS03581,23-02-2026,WUS00004,Web
SOUS08933,CUUS09223,01-02-2026,WUS00005,ERP
SOUS08934,CUUS04410,16-02-2026,WUS00006,Web
SOUS08935,CUUS06694,03-02-2026,WUS00007,CRM
SOUS08936,CUUS07432,19-02-2026,WUS00008,CRM
SOUS08937,CUUS04149,11-01-2026,WUS00009,CRM
SOUS08938,CUUS06061,07-01-2026,WUS00010,CRM
SOUS08939,CUUS01683,04-02-2026,WUS00011,CRM
SOUS08940,CUUS08506,05-02-2026,WUS00012,ERP
SOUS08941,CUUS09798,21-02-2026,WUS00013,ERP
SOUS08942,CUUS09688,16-01-2026,WUS00014,CRM
SOUS08943,CUUS01659,13-02-2026,WUS00015,CRM
SOUS08944,CUUS05704,14-01-2026,WUS00016,CRM
SOUS08945,CUUS05436,03-02-2026,WUS00001,Web
SOUS08946,CUUS03202,11-01-2026,WUS00002,CRM
SOUS08947,CUUS01597,03-01-2026,WUS00003,Web
SOUS08948,CUUS08739,14-01-2026,WUS00004,Web
SOUS08949,CUUS03268,25-01-2026,WUS00005,CRM
SOUS08950,CUUS03027,09-02-2026,WUS00006,CRM
SOUS08951,CUUS00096,27-01-2026,WUS00007,CRM
SOUS08952,CUUS02560,28-01-2026,WUS00008,Web
SOUS08953,CUUS05329,23-01-2026,WUS00009,CRM
SOUS08954,CUUS00523,27-01-2026,WUS00010,ERP
SOUS08955,CUUS05240,05-02-2026,WUS00011,CRM
SOUS08956,CUUS04505,05-01-2026,WUS00012,Web
SOUS08957,CUUS01597,25-01-2026,WUS00013,ERP
SOUS08958,CUUS08977,20-02-2026,WUS00014,ERP
SOUS08959,CUUS08500,07-01-2026,WUS00015,ERP
SOUS08960,CUUS08850,02-02-2026,WUS00016,Web
SOUS08961,CUUS05219,20-01-2026,WUS00001,ERP
SOUS08962,CUUS03303,07-01-2026,WUS00002,ERP
SOUS08963,CUUS00850,13-01-2026,WUS00003,CRM
SOUS08964,CUUS07518,24-02-2026,WUS00004,Web
SOUS08965,CUUS09801,22-02-2026,WUS00005,Web
SOUS08966,CUUS08168,23-01-2026,WUS00006,Web
SOUS08967,CUUS03448,07-02-2026,WUS00007,CRM
SOUS08968,CUUS02749,18-02-2026,WUS00008,Web
SOUS08969,CUUS09750,02-02-2026,WUS00009,CRM
SOUS08970,CUUS06931,27-01-2026,WUS00010,CRM
SOUS08971,CUUS06651,11-02-2026,WUS00011,ERP
SOUS08972,CUUS05786,22-02-2026,WUS00012,ERP
SOUS08973,CUUS04834,07-02-2026,WUS00013,CRM
SOUS08974,CUUS01391,09-02-2026,WUS00014,ERP
SOUS08975,CUUS05636,20-01-2026,WUS00015,Web
SOUS08976,CUUS04140,08-02-2026,WUS00016,Web
SOUS08977,CUUS06642,04-02-2026,WUS00001,CRM
SOUS08978,CUUS06950,06-02-2026,WUS00002,Web
SOUS08979,CUUS00447,25-01-2026,WUS00003,Web
SOUS08980,CUUS01410,27-01-2026,WUS00004,Web
SOUS08981,CUUS01147,19-02-2026,WUS00005,CRM
SOUS08982,CUUS04562,03-01-2026,WUS00006,ERP
SOUS08983,CUUS02017,11-01-2026,WUS00007,Web
SOUS08984,CUUS02139,28-01-2026,WUS00008,Web
SOUS08985,CUUS03773,25-01-2026,WUS00009,Web
SOUS08986,CUUS09002,15-02-2026,WUS00010,ERP
SOUS08987,CUUS01404,16-01-2026,WUS00011,Web
SOUS08988,CUUS05574,12-02-2026,WUS00012,Web
SOUS08989,CUUS01031,19-01-2026,WUS00013,ERP
SOUS08990,CUUS06076,13-01-2026,WUS00014,Web
SOUS08991,CUUS01206,16-01-2026,WUS00015,ERP
SOUS08992,CUUS06248,26-01-2026,WUS00016,ERP
SOUS08993,CUUS09148,25-02-2026,WUS00001,Web
SOUS08994,CUUS02294,17-01-2026,WUS00002,ERP
SOUS08995,CUUS03529,24-01-2026,WUS00003,Web
SOUS08996,CUUS02716,10-02-2026,WUS00004,Web
SOUS08997,CUUS08924,01-02-2026,WUS00005,ERP
SOUS08998,CUUS04307,11-02-2026,WUS00006,ERP
SOUS08999,CUUS03926,08-01-2026,WUS00007,ERP
SOUS09000,CUUS01099,21-02-2026,WUS00008,Web
SOUS09001,CUUS01414,24-02-2026,WUS00009,ERP
SOUS09002,CUUS02755,22-01-2026,WUS00010,ERP
SOUS09003,CUUS08176,14-02-2026,WUS00011,CRM
SOUS09004,CUUS04035,05-02-2026,WUS00012,CRM
SOUS09005,CUUS04425,20-02-2026,WUS00013,CRM
SOUS09006,CUUS03528,11-01-2026,WUS00014,Web
SOUS09007,CUUS02220,19-02-2026,WUS00015,ERP
SOUS09008,CUUS05213,04-01-2026,WUS00016,Web
SOUS09009,CUUS09977,28-01-2026,WUS00001,Web
SOUS09010,CUUS02630,10-02-2026,WUS00002,Web
SOUS09011,CUUS09737,26-01-2026,WUS00003,CRM
SOUS09012,CUUS04618,02-02-2026,WUS00004,ERP
SOUS09013,CUUS04208,11-01-2026,WUS00005,ERP
SOUS09014,CUUS08771,23-02-2026,WUS00006,Web
SOUS09015,CUUS09412,24-01-2026,WUS00007,Web
SOUS09016,CUUS04051,18-01-2026,WUS00008,ERP
SOUS09017,CUUS05490,17-01-2026,WUS00009,ERP
SOUS09018,CUUS09717,27-01-2026,WUS00010,ERP
SOUS09019,CUUS04629,01-02-2026,WUS00011,CRM
SOUS09020,CUUS02017,09-01-2026,WUS00012,ERP
SOUS09021,CUUS02613,18-01-2026,WUS00013,CRM
SOUS09022,CUUS05853,17-01-2026,WUS00014,Web
SOUS09023,CUUS02472,21-02-2026,WUS00015,ERP
SOUS09024,CUUS00279,19-01-2026,WUS00016,CRM
SOUS09025,CUUS03677,24-02-2026,WUS00001,Web
SOUS09026,CUUS07311,17-02-2026,WUS00002,ERP
SOUS09027,CUUS09672,25-01-2026,WUS00003,CRM
SOUS09028,CUUS01685,21-02-2026,WUS00004,ERP
SOUS09029,CUUS04799,14-02-2026,WUS00005,Web
SOUS09030,CUUS01826,31-01-2026,WUS00006,ERP
SOUS09031,CUUS08060,11-01-2026,WUS00007,Web
SOUS09032,CUUS04927,08-02-2026,WUS00008,Web
SOUS09033,CUUS02352,21-02-2026,WUS00009,Web
SOUS09034,CUUS07146,02-01-2026,WUS00010,CRM
SOUS09035,CUUS00472,11-01-2026,WUS00011,ERP
SOUS09036,CUUS06505,01-01-2026,WUS00012,CRM
SOUS09037,CUUS03424,01-02-2026,WUS00013,CRM
SOUS09038,CUUS06142,04-01-2026,WUS00014,CRM
SOUS09039,CUUS05862,20-02-2026,WUS00015,CRM
SOUS09040,CUUS02588,08-02-2026,WUS00016,ERP
SOUS09041,CUUS07031,25-02-2026,WUS00001,ERP
SOUS09042,CUUS04111,03-02-2026,WUS00002,Web
SOUS09043,CUUS03813,20-02-2026,WUS00003,ERP
SOUS09044,CUUS09085,31-01-2026,WUS00004,CRM
SOUS09045,CUUS05804,21-01-2026,WUS00005,CRM
SOUS09046,CUUS07360,12-01-2026,WUS00006,Web
SOUS09047,CUUS06656,24-01-2026,WUS00007,Web
SOUS09048,CUUS09739,26-01-2026,WUS00008,ERP
SOUS09049,CUUS05673,11-01-2026,WUS00009,CRM
SOUS09050,CUUS01036,16-01-2026,WUS00010,CRM
SOUS09051,CUUS09040,17-02-2026,WUS00011,Web
SOUS09052,CUUS03440,09-02-2026,WUS00012,Web
SOUS09053,CUUS05996,03-02-2026,WUS00013,Web
SOUS09054,CUUS07227,18-02-2026,WUS00014,CRM
SOUS09055,CUUS05176,02-01-2026,WUS00015,ERP
SOUS09056,CUUS09539,25-01-2026,WUS00016,ERP
SOUS09057,CUUS04823,16-01-2026,WUS00001,CRM
SOUS09058,CUUS06718,07-01-2026,WUS00002,CRM
SOUS09059,CUUS05140,10-02-2026,WUS00003,Web
SOUS09060,CUUS09790,20-01-2026,WUS00004,ERP
SOUS09061,CUUS02117,30-01-2026,WUS00005,Web
SOUS09062,CUUS01895,15-02-2026,WUS00006,ERP
SOUS09063,CUUS05353,28-01-2026,WUS00007,CRM
SOUS09064,CUUS09161,18-01-2026,WUS00008,ERP
SOUS09065,CUUS09504,16-01-2026,WUS00009,ERP
SOUS09066,CUUS09636,31-01-2026,WUS00010,CRM
SOUS09067,CUUS02367,25-01-2026,WUS00011,ERP
SOUS09068,CUUS05827,31-01-2026,WUS00012,Web
SOUS09069,CUUS01024,05-02-2026,WUS00013,Web
SOUS09070,CUUS00495,14-01-2026,WUS00014,ERP
SOUS09071,CUUS07321,23-01-2026,WUS00015,Web
SOUS09072,CUUS08930,11-02-2026,WUS00016,CRM
SOUS09073,CUUS02112,14-01-2026,WUS00001,Web
SOUS09074,CUUS01837,08-02-2026,WUS00002,ERP
SOUS09075,CUUS07972,03-02-2026,WUS00003,Web
SOUS09076,CUUS08768,06-02-2026,WUS00004,ERP
SOUS09077,CUUS09026,05-01-2026,WUS00005,CRM
SOUS09078,CUUS00940,29-01-2026,WUS00006,Web
SOUS09079,CUUS04325,20-02-2026,WUS00007,CRM
SOUS09080,CUUS02892,08-01-2026,WUS00008,ERP
SOUS09081,CUUS05946,25-02-2026,WUS00009,CRM
SOUS09082,CUUS00590,14-02-2026,WUS00010,ERP
SOUS09083,CUUS01806,09-02-2026,WUS00011,Web
SOUS09084,CUUS00732,19-02-2026,WUS00012,CRM
SOUS09085,CUUS06849,06-01-2026,WUS00013,CRM
SOUS09086,CUUS03406,03-01-2026,WUS00014,Web
SOUS09087,CUUS00340,20-01-2026,WUS00015,CRM
SOUS09088,CUUS05854,09-01-2026,WUS00016,CRM
SOUS09089,CUUS06121,06-01-2026,WUS00001,CRM
SOUS09090,CUUS08621,08-01-2026,WUS00002,Web
SOUS09091,CUUS09798,18-01-2026,WUS00003,ERP
SOUS09092,CUUS04921,17-01-2026,WUS00004,Web
SOUS09093,CUUS01389,25-02-2026,WUS00005,ERP
SOUS09094,CUUS03106,06-01-2026,WUS00006,Web
SOUS09095,CUUS07757,09-01-2026,WUS00007,ERP
SOUS09096,CUUS00905,13-01-2026,WUS00008,ERP
SOUS09097,CUUS04688,25-01-2026,WUS00009,ERP
SOUS09098,CUUS03300,31-01-2026,WUS00010,Web
SOUS09099,CUUS00362,25-01-2026,WUS00011,CRM
SOUS09100,CUUS09236,24-01-2026,WUS00012,Web
SOUS09101,CUUS07966,21-02-2026,WUS00013,CRM
SOUS09102,CUUS06565,01-01-2026,WUS00014,Web
SOUS09103,CUUS03608,21-02-2026,WUS00015,CRM
SOUS09104,CUUS09216,18-02-2026,WUS00016,CRM
SOUS09105,CUUS09283,16-02-2026,WUS00001,Web
SOUS09106,CUUS00220,18-02-2026,WUS00002,Web
SOUS09107,CUUS04009,23-02-2026,WUS00003,ERP
SOUS09108,CUUS03403,21-01-2026,WUS00004,ERP
SOUS09109,CUUS02290,22-02-2026,WUS00005,Web
SOUS09110,CUUS09492,08-02-2026,WUS00006,Web
SOUS09111,CUUS02937,19-01-2026,WUS00007,Web
SOUS09112,CUUS01834,06-01-2026,WUS00008,ERP
SOUS09113,CUUS09987,16-01-2026,WUS00009,ERP
SOUS09114,CUUS07954,12-01-2026,WUS00010,ERP
SOUS09115,CUUS00700,10-01-2026,WUS00011,ERP
SOUS09116,CUUS04269,02-02-2026,WUS00012,ERP
SOUS09117,CUUS07125,12-02-2026,WUS00013,Web
SOUS09118,CUUS05765,13-01-2026,WUS00014,ERP
SOUS09119,CUUS07111,16-01-2026,WUS00015,ERP
SOUS09120,CUUS01425,15-02-2026,WUS00016,ERP
SOUS09121,CUUS02746,24-01-2026,WUS00001,Web
SOUS09122,CUUS09097,08-01-2026,WUS00002,ERP
SOUS09123,CUUS01259,06-01-2026,WUS00003,Web
SOUS09124,CUUS09194,21-02-2026,WUS00004,ERP
SOUS09125,CUUS06217,23-02-2026,WUS00005,ERP
SOUS09126,CUUS04835,11-02-2026,WUS00006,Web
SOUS09127,CUUS05114,21-02-2026,WUS00007,CRM
SOUS09128,CUUS06434,06-01-2026,WUS00008,Web
SOUS09129,CUUS00950,23-01-2026,WUS00009,Web
SOUS09130,CUUS02993,24-01-2026,WUS00010,Web
SOUS09131,CUUS01763,13-01-2026,WUS00011,CRM
SOUS09132,CUUS02134,02-02-2026,WUS00012,ERP
SOUS09133,CUUS04590,05-02-2026,WUS00013,ERP
SOUS09134,CUUS07709,27-01-2026,WUS00014,ERP
SOUS09135,CUUS02778,01-01-2026,WUS00015,ERP
SOUS09136,CUUS06903,18-02-2026,WUS00016,Web
SOUS09137,CUUS05218,02-01-2026,WUS00001,ERP
SOUS09138,CUUS07750,29-01-2026,WUS00002,Web
SOUS09139,CUUS08621,21-01-2026,WUS00003,ERP
SOUS09140,CUUS02488,24-01-2026,WUS00004,ERP
SOUS09141,CUUS06118,14-01-2026,WUS00005,CRM
SOUS09142,CUUS06487,11-01-2026,WUS00006,ERP
SOUS09143,CUUS01341,16-02-2026,WUS00007,ERP
SOUS09144,CUUS05887,10-02-2026,WUS00008,CRM
SOUS09145,CUUS03564,02-02-2026,WUS00009,CRM
SOUS09146,CUUS08927,18-01-2026,WUS00010,CRM
SOUS09147,CUUS02547,19-02-2026,WUS00011,CRM
SOUS09148,CUUS02865,25-02-2026,WUS00012,CRM
SOUS09149,CUUS06660,17-02-2026,WUS00013,Web
SOUS09150,CUUS08550,23-01-2026,WUS00014,Web
SOUS09151,CUUS01775,15-02-2026,WUS00015,CRM
SOUS09152,CUUS05784,02-01-2026,WUS00016,Web
SOUS09153,CUUS06498,28-01-2026,WUS00001,Web
SOUS09154,CUUS08614,26-01-2026,WUS00002,CRM
SOUS09155,CUUS08974,21-01-2026,WUS00003,Web
SOUS09156,CUUS03722,11-02-2026,WUS00004,Web
SOUS09157,CUUS01059,10-01-2026,WUS00005,CRM
SOUS09158,CUUS05863,16-01-2026,WUS00006,ERP
SOUS09159,CUUS01201,23-02-2026,WUS00007,Web
SOUS09160,CUUS03666,28-01-2026,WUS00008,CRM
SOUS09161,CUUS03680,01-02-2026,WUS00009,Web
SOUS09162,CUUS09725,05-02-2026,WUS00010,Web
SOUS09163,CUUS09597,15-01-2026,WUS00011,Web
SOUS09164,CUUS06701,28-01-2026,WUS00012,Web
SOUS09165,CUUS02157,19-01-2026,WUS00013,CRM
SOUS09166,CUUS00467,04-01-2026,WUS00014,ERP
SOUS09167,CUUS01804,02-01-2026,WUS00015,CRM
SOUS09168,CUUS04982,14-01-2026,WUS00016,ERP
SOUS09169,CUUS07103,10-01-2026,WUS00001,Web
SOUS09170,CUUS07395,04-01-2026,WUS00002,Web
SOUS09171,CUUS05253,29-01-2026,WUS00003,CRM
SOUS09172,CUUS02524,18-01-2026,WUS00004,Web
SOUS09173,CUUS09229,13-02-2026,WUS00005,CRM
SOUS09174,CUUS09859,29-01-2026,WUS00006,ERP
SOUS09175,CUUS03956,30-01-2026,WUS00007,ERP
SOUS09176,CUUS03071,02-02-2026,WUS00008,CRM
SOUS09177,CUUS02236,25-01-2026,WUS00009,Web
SOUS09178,CUUS01149,20-01-2026,WUS00010,CRM
SOUS09179,CUUS01900,24-02-2026,WUS00011,CRM
SOUS09180,CUUS00939,18-01-2026,WUS00012,Web
SOUS09181,CUUS08893,18-01-2026,WUS00013,ERP
SOUS09182,CUUS01790,21-02-2026,WUS00014,ERP
SOUS09183,CUUS09535,22-01-2026,WUS00015,ERP
SOUS09184,CUUS07624,25-01-2026,WUS00016,Web
SOUS09185,CUUS03861,15-02-2026,WUS00001,Web
SOUS09186,CUUS08066,12-02-2026,WUS00002,ERP
SOUS09187,CUUS02833,15-01-2026,WUS00003,Web
SOUS09188,CUUS09817,19-02-2026,WUS00004,Web
SOUS09189,CUUS00062,02-01-2026,WUS00005,CRM
SOUS09190,CUUS09386,23-01-2026,WUS00006,ERP
SOUS09191,CUUS09334,10-01-2026,WUS00007,CRM
SOUS09192,CUUS08253,29-01-2026,WUS00008,ERP
SOUS09193,CUUS05111,17-02-2026,WUS00009,Web
SOUS09194,CUUS07977,10-02-2026,WUS00010,Web
SOUS09195,CUUS01116,24-01-2026,WUS00011,Web
SOUS09196,CUUS06471,13-02-2026,WUS00012,CRM
SOUS09197,CUUS09612,21-01-2026,WUS00013,CRM
SOUS09198,CUUS01918,21-01-2026,WUS00014,Web
SOUS09199,CUUS07975,11-01-2026,WUS00015,CRM
SOUS09200,CUUS04348,09-02-2026,WUS00016,Web
SOUS09201,CUUS04141,20-01-2026,WUS00001,Web
SOUS09202,CUUS06095,08-01-2026,WUS00002,ERP
SOUS09203,CUUS05735,26-01-2026,WUS00003,Web
SOUS09204,CUUS05329,22-01-2026,WUS00004,CRM
SOUS09205,CUUS09508,20-02-2026,WUS00005,CRM
SOUS09206,CUUS08511,09-02-2026,WUS00006,CRM
SOUS09207,CUUS09948,06-01-2026,WUS00007,CRM
SOUS09208,CUUS00297,23-01-2026,WUS00008,Web
SOUS09209,CUUS07790,08-01-2026,WUS00009,Web
SOUS09210,CUUS00114,03-01-2026,WUS00010,ERP
SOUS09211,CUUS07106,13-02-2026,WUS00011,CRM
SOUS09212,CUUS09102,12-01-2026,WUS00012,ERP
SOUS09213,CUUS02685,12-01-2026,WUS00013,ERP
SOUS09214,CUUS01346,08-01-2026,WUS00014,Web
SOUS09215,CUUS00512,11-01-2026,WUS00015,Web
SOUS09216,CUUS00337,23-02-2026,WUS00016,Web
SOUS09217,CUUS06579,03-02-2026,WUS00001,CRM
SOUS09218,CUUS09533,14-01-2026,WUS00002,ERP
SOUS09219,CUUS03869,25-02-2026,WUS00003,ERP
SOUS09220,CUUS06415,26-01-2026,WUS00004,ERP
SOUS09221,CUUS06491,06-02-2026,WUS00005,CRM
SOUS09222,CUUS06436,23-02-2026,WUS00006,ERP
SOUS09223,CUUS05008,22-02-2026,WUS00007,CRM
SOUS09224,CUUS00605,17-01-2026,WUS00008,ERP
SOUS09225,CUUS02530,31-01-2026,WUS00009,Web
SOUS09226,CUUS04897,01-02-2026,WUS00010,Web
SOUS09227,CUUS04525,17-01-2026,WUS00011,Web
SOUS09228,CUUS07090,12-02-2026,WUS00012,ERP
SOUS09229,CUUS08971,12-02-2026,WUS00013,CRM
SOUS09230,CUUS04955,05-01-2026,WUS00014,CRM
SOUS09231,CUUS04677,17-02-2026,WUS00015,ERP
SOUS09232,CUUS04782,15-01-2026,WUS00016,Web
SOUS09233,CUUS04075,03-01-2026,WUS00001,Web
SOUS09234,CUUS05129,04-02-2026,WUS00002,Web
SOUS09235,CUUS05690,07-01-2026,WUS00003,CRM
SOUS09236,CUUS07473,19-01-2026,WUS00004,ERP
SOUS09237,CUUS02116,01-02-2026,WUS00005,CRM
SOUS09238,CUUS06610,24-01-2026,WUS00006,ERP
SOUS09239,CUUS09183,27-01-2026,WUS00007,Web
SOUS09240,CUUS06720,08-02-2026,WUS00008,Web
SOUS09241,CUUS04430,11-02-2026,WUS00009,CRM
SOUS09242,CUUS08203,24-02-2026,WUS00010,CRM
SOUS09243,CUUS04036,11-01-2026,WUS00011,ERP
SOUS09244,CUUS09923,13-01-2026,WUS00012,ERP
SOUS09245,CUUS04621,08-02-2026,WUS00013,ERP
SOUS09246,CUUS08613,08-02-2026,WUS00014,Web
SOUS09247,CUUS04502,13-01-2026,WUS00015,Web
SOUS09248,CUUS05386,09-02-2026,WUS00016,Web
SOUS09249,CUUS04263,31-01-2026,WUS00001,CRM
SOUS09250,CUUS08813,08-01-2026,WUS00002,Web
SOUS09251,CUUS03499,23-01-2026,WUS00003,Web
SOUS09252,CUUS07011,22-01-2026,WUS00004,CRM
SOUS09253,CUUS09456,04-02-2026,WUS00005,Web
SOUS09254,CUUS04431,22-02-2026,WUS00006,ERP
SOUS09255,CUUS06350,13-01-2026,WUS00007,Web
SOUS09256,CUUS00257,14-01-2026,WUS00008,ERP
SOUS09257,CUUS09849,19-01-2026,WUS00009,CRM
SOUS09258,CUUS01872,14-01-2026,WUS00010,Web
SOUS09259,CUUS06378,17-02-2026,WUS00011,CRM
SOUS09260,CUUS09295,31-01-2026,WUS00012,Web
SOUS09261,CUUS01797,07-02-2026,WUS00013,ERP
SOUS09262,CUUS04125,01-01-2026,WUS00014,ERP
SOUS09263,CUUS09003,26-01-2026,WUS00015,ERP
SOUS09264,CUUS02898,05-01-2026,WUS00016,CRM
SOUS09265,CUUS09867,04-01-2026,WUS00001,Web
SOUS09266,CUUS07741,17-01-2026,WUS00002,ERP
SOUS09267,CUUS00512,22-01-2026,WUS00003,ERP
SOUS09268,CUUS03152,13-01-2026,WUS00004,CRM
SOUS09269,CUUS03126,25-02-2026,WUS00005,CRM
SOUS09270,CUUS07594,22-01-2026,WUS00006,CRM
SOUS09271,CUUS08761,23-02-2026,WUS00007,ERP
SOUS09272,CUUS09627,13-02-2026,WUS00008,ERP
SOUS09273,CUUS03418,03-01-2026,WUS00009,ERP
SOUS09274,CUUS02584,12-02-2026,WUS00010,Web
SOUS09275,CUUS01005,01-01-2026,WUS00011,ERP
SOUS09276,CUUS08688,24-01-2026,WUS00012,ERP
SOUS09277,CUUS05297,14-02-2026,WUS00013,CRM
SOUS09278,CUUS03111,03-02-2026,WUS00014,Web
SOUS09279,CUUS03488,22-02-2026,WUS00015,CRM
SOUS09280,CUUS09626,15-02-2026,WUS00016,ERP
SOUS09281,CUUS02097,09-02-2026,WUS00001,ERP
SOUS09282,CUUS04351,11-01-2026,WUS00002,CRM
SOUS09283,CUUS09907,05-01-2026,WUS00003,Web
SOUS09284,CUUS09104,25-02-2026,WUS00004,CRM
SOUS09285,CUUS01110,22-01-2026,WUS00005,CRM
SOUS09286,CUUS08040,09-02-2026,WUS00006,ERP
SOUS09287,CUUS06377,04-01-2026,WUS00007,Web
SOUS09288,CUUS05370,22-02-2026,WUS00008,CRM
SOUS09289,CUUS07210,17-01-2026,WUS00009,CRM
SOUS09290,CUUS04721,06-02-2026,WUS00010,Web
SOUS09291,CUUS05750,10-01-2026,WUS00011,Web
SOUS09292,CUUS03644,16-01-2026,WUS00012,CRM
SOUS09293,CUUS08407,05-01-2026,WUS00013,ERP
SOUS09294,CUUS04089,11-02-2026,WUS00014,CRM
SOUS09295,CUUS02804,09-02-2026,WUS00015,Web
SOUS09296,CUUS01133,22-02-2026,WUS00016,ERP
SOUS09297,CUUS01612,29-01-2026,WUS00001,Web
SOUS09298,CUUS05982,03-02-2026,WUS00002,Web
SOUS09299,CUUS06250,01-01-2026,WUS00003,ERP
SOUS09300,CUUS06143,09-01-2026,WUS00004,ERP
SOUS09301,CUUS04435,09-02-2026,WUS00005,ERP
SOUS09302,CUUS04508,25-02-2026,WUS00006,Web
SOUS09303,CUUS03336,01-01-2026,WUS00007,Web
SOUS09304,CUUS07411,06-02-2026,WUS00008,Web
SOUS09305,CUUS08407,07-02-2026,WUS00009,ERP
SOUS09306,CUUS09677,18-02-2026,WUS00010,ERP
SOUS09307,CUUS04398,24-01-2026,WUS00011,CRM
