Inventory_ID,Product_ID,Warehouse_ID,Quantity
IUS8589,PRUS06407,WUS00013,360.0
IUS8590,PRUS01924,WUS00014,37.0
IUS8591,PRUS07238,WUS00015,22.0
IUS8592,PRUS02159,WUS00016,1.0
IUS8593,PRUS00299,WUS00001,355.0
IUS8594,PRUS09358,WUS00002,122.0
IUS8595,PRUS04690,WUS00003,39.0
IUS8596,PRUS08359,WUS00004,244.0
IUS8597,PRUS09796,WUS00005,244.0
IUS8598,PRUS03116,WUS00006,438.0
IUS8599,PRUS01433,WUS00007,335.0
IUS8600,PRUS04133,WUS00008,492.0
IUS8601,PRUS03815,WUS00009,113.0
IUS8602,PRUS00076,WUS00010,496.0
IUS8603,PRUS07140,WUS00011,379.0
IUS8604,PRUS09326,WUS00012,109.0
IUS8605,PRUS09995,WUS00013,283.0
IUS8606,PRUS06241,WUS00014,164.0
IUS8607,PRUS05684,WUS00015,465.0
IUS8608,PRUS08629,WUS00016,210.0
IUS8609,PRUS05059,WUS00001,394.0
IUS8610,PRUS04824,WUS00002,476.0
IUS8611,PRUS03611,WUS00003,76.0
IUS8612,PRUS03868,WUS00004,111.0
IUS8613,PRUS06066,WUS00005,226.0
IUS8614,PRUS04182,WUS00006,327.0
IUS8615,PRUS05305,WUS00007,453.0
IUS8616,PRUS05132,WUS00008,104.0
IUS8617,PRUS00135,WUS00009,116.0
IUS8618,PRUS09043,WUS00010,346.0
IUS8619,PRUS04757,WUS00011,312.0
IUS8620,PRUS04105,WUS00012,156.0
IUS8621,PRUS06473,WUS00013,325.0
IUS8622,PRUS02208,WUS00014,51.0
IUS8623,PRUS05762,WUS00015,447.0
IUS8624,PRUS05203,WUS00016,30.0
IUS8625,PRUS04821,WUS00001,468.0
IUS8626,PRUS09850,WUS00002,412.0
IUS8627,PRUS06253,WUS00003,117.0
IUS8628,PRUS02452,WUS00004,182.0
IUS8629,PRUS00428,WUS00005,242.0
IUS8630,PRUS04004,WUS00006,492.0
IUS8631,PRUS07097,WUS00007,211.0
IUS8632,PRUS09249,WUS00008,473.0
IUS8633,PRUS05962,WUS00009,317.0
IUS8634,PRUS05481,WUS00010,230.0
IUS8635,PRUS04388,WUS00011,367.0
IUS8636,PRUS09486,WUS00012,332.0
IUS8637,PRUS01701,WUS00013,268.0
IUS8638,PRUS00045,WUS00014,336.0
IUS8639,PRUS02440,WUS00015,35.0
IUS8640,PRUS01083,WUS00016,426.0
IUS8641,PRUS02044,WUS00001,439.0
IUS8642,PRUS00833,WUS00002,94.0
IUS8643,PRUS00839,WUS00003,283.0
IUS8644,PRUS06051,WUS00004,107.0
IUS8645,PRUS00031,WUS00005,279.0
IUS8646,PRUS06407,WUS00006,403.0
IUS8647,PRUS00660,WUS00007,238.0
IUS8648,PRUS01494,WUS00008,251.0
IUS8649,PRUS01679,WUS00009,31.0
IUS8650,PRUS04559,WUS00010,300.0
IUS8651,PRUS03044,WUS00011,363.0
IUS8652,PRUS00933,WUS00012,192.0
IUS8653,PRUS06669,WUS00013,214.0
IUS8654,PRUS09305,WUS00014,457.0
IUS8655,PRUS09571,WUS00015,276.0
IUS8656,PRUS04014,WUS00016,297.0
IUS8657,PRUS00777,WUS00001,135.0
IUS8658,PRUS00382,WUS00002,92.0
IUS8659,PRUS01582,WUS00003,476.0
IUS8660,PRUS01242,WUS00004,139.0
IUS8661,PRUS09985,WUS00005,58.0
IUS8662,PRUS03008,WUS00006,356.0
IUS8663,PRUS02469,WUS00007,204.0
IUS8664,PRUS06045,WUS00008,425.0
IUS8665,PRUS04125,WUS00009,246.0
IUS8666,PRUS00829,WUS00010,230.0
IUS8667,PRUS05477,WUS00011,488.0
IUS8668,PRUS02899,WUS00012,30.0
IUS8669,PRUS07853,WUS00013,472.0
IUS8670,PRUS04764,WUS00014,256.0
IUS8671,PRUS04347,WUS00015,283.0
IUS8672,PRUS08993,WUS00016,143.0
IUS8673,PRUS06298,WUS00001,435.0
IUS8674,PRUS02095,WUS00002,426.0
IUS8675,PRUS03744,WUS00003,45.0
IUS8676,PRUS04629,WUS00004,328.0
IUS8677,PRUS01863,WUS00005,126.0
IUS8678,PRUS01868,WUS00006,61.0
IUS8679,PRUS02016,WUS00007,172.0
IUS8680,PRUS07588,WUS00008,96.0
IUS8681,PRUS05504,WUS00009,369.0
IUS8682,PRUS05413,WUS00010,162.0
IUS8683,PRUS08563,WUS00011,312.0
IUS8684,PRUS03872,WUS00012,367.0
IUS8685,PRUS01050,WUS00013,258.0
IUS8686,PRUS07080,WUS00014,128.0
IUS8687,PRUS02187,WUS00015,150.0
IUS8688,PRUS07075,WUS00016,43.0
IUS8689,PRUS02873,WUS00001,463.0
IUS8690,PRUS08940,WUS00002,494.0
IUS8691,PRUS09424,WUS00003,401.0
IUS8692,PRUS01774,WUS00004,158.0
IUS8693,PRUS07541,WUS00005,386.0
IUS8694,PRUS05962,WUS00006,355.0
IUS8695,PRUS01687,WUS00007,31.0
IUS8696,PRUS09228,WUS00008,312.0
IUS8697,PRUS06830,WUS00009,343.0
IUS8698,PRUS08662,WUS00010,120.0
IUS8699,PRUS06847,WUS00011,171.0
IUS8700,PRUS07233,WUS00012,140.0
IUS8701,PRUS00587,WUS00013,432.0
IUS8702,PRUS09459,WUS00014,285.0
IUS8703,PRUS06660,WUS00015,268.0
IUS8704,PRUS09989,WUS00016,168.0
IUS8705,PRUS03111,WUS00001,179.0
IUS8706,PRUS06835,WUS00002,114.0
IUS8707,PRUS09883,WUS00003,315.0
IUS8708,PRUS01808,WUS00004,499.0
IUS8709,PRUS00256,WUS00005,178.0
IUS8710,PRUS09858,WUS00006,234.0
IUS8711,PRUS01875,WUS00007,420.0
IUS8712,PRUS02228,WUS00008,65.0
IUS8713,PRUS02438,WUS00009,260.0
IUS8714,PRUS07385,WUS00010,483.0
IUS8715,PRUS09814,WUS00011,20.0
IUS8716,PRUS02323,WUS00012,8.0
IUS8717,PRUS08635,WUS00013,199.0
IUS8718,PRUS08072,WUS00014,424.0
IUS8719,PRUS08093,WUS00015,156.0
IUS8720,PRUS06292,WUS00016,417.0
IUS8721,PRUS05203,WUS00001,408.0
IUS8722,PRUS03554,WUS00002,203.0
IUS8723,PRUS01498,WUS00003,341.0
IUS8724,PRUS07243,WUS00004,167.0
IUS8725,PRUS05261,WUS00005,382.0
IUS8726,PRUS01348,WUS00006,237.0
IUS8727,PRUS08343,WUS00007,385.0
IUS8728,PRUS08053,WUS00008,148.0
IUS8729,PRUS06396,WUS00009,452.0
IUS8730,PRUS00924,WUS00010,391.0
IUS8731,PRUS08000,WUS00011,274.0
IUS8732,PRUS09096,WUS00012,377.0
IUS8733,PRUS09739,WUS00013,453.0
IUS8734,PRUS01607,WUS00014,103.0
IUS8735,PRUS05440,WUS00015,488.0
IUS8736,PRUS01458,WUS00016,285.0
IUS8737,PRUS02913,WUS00001,73.0
IUS8738,PRUS03717,WUS00002,28.0
IUS8739,PRUS01176,WUS00003,82.0
IUS8740,PRUS09812,WUS00004,97.0
IUS8741,PRUS09092,WUS00005,299.0
IUS8742,PRUS04000,WUS00006,108.0
IUS8743,PRUS05885,WUS00007,67.0
IUS8744,PRUS03805,WUS00008,429.0
IUS8745,PRUS07516,WUS00009,179.0
IUS8746,PRUS06213,WUS00010,97.0
IUS8747,PRUS05032,WUS00011,117.0
IUS8748,PRUS08947,WUS00012,108.0
IUS8749,PRUS00494,WUS00013,202.0
IUS8750,PRUS08531,WUS00014,273.0
IUS8751,PRUS06408,WUS00015,219.0
IUS8752,PRUS07037,WUS00016,213.0
IUS8753,PRUS09473,WUS00001,7.0
IUS8754,PRUS09398,WUS00002,397.0
IUS8755,PRUS08198,WUS00003,351.0
IUS8756,PRUS09244,WUS00004,151.0
IUS8757,PRUS01905,WUS00005,133.0
IUS8758,PRUS01405,WUS00006,146.0
IUS8759,PRUS03618,WUS00007,248.0
IUS8760,PRUS09169,WUS00008,69.0
IUS8761,PRUS01285,WUS00009,289.0
IUS8762,PRUS02670,WUS00010,324.0
IUS8763,PRUS00601,WUS00011,419.0
IUS8764,PRUS04152,WUS00012,444.0
IUS8765,PRUS06562,WUS00013,374.0
IUS8766,PRUS01731,WUS00014,367.0
IUS8767,PRUS09326,WUS00015,69.0
IUS8768,PRUS05491,WUS00016,358.0
IUS8769,PRUS09573,WUS00001,265.0
IUS8770,PRUS04936,WUS00002,232.0
IUS8771,PRUS00588,WUS00003,463.0
IUS8772,PRUS01905,WUS00004,357.0
IUS8773,PRUS05492,WUS00005,273.0
IUS8774,PRUS01696,WUS00006,167.0
IUS8775,PRUS00330,WUS00007,155.0
IUS8776,PRUS08899,WUS00008,263.0
IUS8777,PRUS09170,WUS00009,317.0
IUS8778,PRUS00693,WUS00010,47.0
IUS8779,PRUS00905,WUS00011,160.0
IUS8780,PRUS01098,WUS00012,301.0
IUS8781,PRUS03567,WUS00013,45.0
IUS8782,PRUS01248,WUS00014,69.0
IUS8783,PRUS02937,WUS00015,286.0
IUS8784,PRUS01955,WUS00016,333.0
IUS8785,PRUS03203,WUS00001,214.0
IUS8786,PRUS08130,WUS00002,190.0
IUS8787,PRUS09693,WUS00003,95.0
IUS8788,PRUS00275,WUS00004,17.0
IUS8789,PRUS09793,WUS00005,441.0
IUS8790,PRUS01532,WUS00006,479.0
IUS8791,PRUS09795,WUS00007,12.0
IUS8792,PRUS09824,WUS00008,54.0
IUS8793,PRUS01189,WUS00009,121.0
IUS8794,PRUS06370,WUS00010,151.0
IUS8795,PRUS03063,WUS00011,472.0
IUS8796,PRUS07008,WUS00012,326.0
IUS8797,PRUS00122,WUS00013,316.0
IUS8798,PRUS03134,WUS00014,320.0
IUS8799,PRUS07436,WUS00015,295.0
IUS8800,PRUS08704,WUS00016,433.0
IUS8801,PRUS06126,WUS00001,134.0
IUS8802,PRUS09031,WUS00002,486.0
IUS8803,PRUS04086,WUS00003,456.0
IUS8804,PRUS04263,WUS00004,47.0
IUS8805,PRUS04827,WUS00005,2.0
IUS8806,PRUS02121,WUS00006,186.0
IUS8807,PRUS08220,WUS00007,134.0
IUS8808,PRUS07828,WUS00008,101.0
IUS8809,PRUS01134,WUS00009,54.0
IUS8810,PRUS05926,WUS00010,18.0
IUS8811,PRUS08350,WUS00011,80.0
IUS8812,PRUS02537,WUS00012,7.0
IUS8813,PRUS04461,WUS00013,200.0
IUS8814,PRUS09505,WUS00014,41.0
IUS8815,PRUS07301,WUS00015,214.0
IUS8816,PRUS02288,WUS00016,237.0
IUS8817,PRUS00687,WUS00001,70.0
IUS8818,PRUS00926,WUS00002,244.0
IUS8819,PRUS07648,WUS00003,206.0
IUS8820,PRUS06451,WUS00004,74.0
IUS8821,PRUS05145,WUS00005,210.0
IUS8822,PRUS03683,WUS00006,247.0
IUS8823,PRUS09238,WUS00007,435.0
IUS8824,PRUS02721,WUS00008,169.0
IUS8825,PRUS08872,WUS00009,435.0
IUS8826,PRUS06808,WUS00010,466.0
IUS8827,PRUS08263,WUS00011,207.0
IUS8828,PRUS01899,WUS00012,156.0
IUS8829,PRUS04164,WUS00013,425.0
IUS8830,PRUS06313,WUS00014,209.0
IUS8831,PRUS00535,WUS00015,178.0
IUS8832,PRUS00060,WUS00016,124.0
IUS8833,PRUS09496,WUS00001,316.0
IUS8834,PRUS00008,WUS00002,297.0
IUS8835,PRUS02274,WUS00003,428.0
IUS8836,PRUS08732,WUS00004,328.0
IUS8837,PRUS04026,WUS00005,417.0
IUS8838,PRUS04492,WUS00006,459.0
IUS8839,PRUS07656,WUS00007,263.0
IUS8840,PRUS09435,WUS00008,198.0
IUS8841,PRUS08887,WUS00009,298.0
IUS8842,PRUS02038,WUS00010,163.0
IUS8843,PRUS05519,WUS00011,194.0
IUS8844,PRUS04216,WUS00012,345.0
IUS8845,PRUS06109,WUS00013,197.0
IUS8846,PRUS03648,WUS00014,62.0
IUS8847,PRUS01973,WUS00015,482.0
IUS8848,PRUS08419,WUS00016,114.0
IUS8849,PRUS04006,WUS00001,230.0
IUS8850,PRUS02324,WUS00002,378.0
IUS8851,PRUS03980,WUS00003,487.0
IUS8852,PRUS05318,WUS00004,247.0
IUS8853,PRUS08832,WUS00005,310.0
IUS8854,PRUS07238,WUS00006,107.0
IUS8855,PRUS02211,WUS00007,427.0
IUS8856,PRUS04830,WUS00008,446.0
IUS8857,PRUS00545,WUS00009,139.0
IUS8858,PRUS05654,WUS00010,234.0
IUS8859,PRUS02410,WUS00011,434.0
IUS8860,PRUS02325,WUS00012,279.0
IUS8861,PRUS01243,WUS00013,204.0
IUS8862,PRUS07236,WUS00014,328.0
IUS8863,PRUS09231,WUS00015,305.0
IUS8864,PRUS03553,WUS00016,301.0
IUS8865,PRUS03063,WUS00001,217.0
IUS8866,PRUS06918,WUS00002,243.0
IUS8867,PRUS00591,WUS00003,1.0
IUS8868,PRUS09956,WUS00004,446.0
IUS8869,PRUS06019,WUS00005,378.0
IUS8870,PRUS08137,WUS00006,209.0
IUS8871,PRUS03192,WUS00007,455.0
IUS8872,PRUS06881,WUS00008,195.0
IUS8873,PRUS04696,WUS00009,110.0
IUS8874,PRUS09786,WUS00010,406.0
IUS8875,PRUS03444,WUS00011,149.0
IUS8876,PRUS00656,WUS00012,282.0
IUS8877,PRUS01046,WUS00013,449.0
IUS8878,PRUS08515,WUS00014,315.0
IUS8879,PRUS07345,WUS00015,430.0
IUS8880,PRUS08714,WUS00016,1.0
IUS8881,PRUS08867,WUS00001,273.0
IUS8882,PRUS06584,WUS00002,485.0
IUS8883,PRUS08974,WUS00003,456.0
IUS8884,PRUS02851,WUS00004,43.0
IUS8885,PRUS06325,WUS00005,384.0
IUS8886,PRUS02581,WUS00006,11.0
IUS8887,PRUS06270,WUS00007,462.0
IUS8888,PRUS03114,WUS00008,214.0
IUS8889,PRUS02374,WUS00009,300.0
IUS8890,PRUS04783,WUS00010,199.0
IUS8891,PRUS05999,WUS00011,64.0
IUS8892,PRUS06493,WUS00012,158.0
IUS8893,PRUS04261,WUS00013,190.0
IUS8894,PRUS09290,WUS00014,394.0
IUS8895,PRUS04244,WUS00015,72.0
IUS8896,PRUS02129,WUS00016,70.0
IUS8897,PRUS05966,WUS00001,436.0
IUS8898,PRUS01416,WUS00002,150.0
IUS8899,PRUS08518,WUS00003,36.0
IUS8900,PRUS08923,WUS00004,36.0
IUS8901,PRUS07967,WUS00005,229.0
IUS8902,PRUS02224,WUS00006,330.0
IUS8903,PRUS02779,WUS00007,14.0
IUS8904,PRUS08469,WUS00008,64.0
IUS8905,PRUS06978,WUS00009,459.0
IUS8906,PRUS07549,WUS00010,407.0
IUS8907,PRUS03144,WUS00011,228.0
IUS8908,PRUS03503,WUS00012,179.0
IUS8909,PRUS04582,WUS00013,314.0
IUS8910,PRUS01182,WUS00014,355.0
IUS8911,PRUS04450,WUS00015,60.0
IUS8912,PRUS08511,WUS00016,108.0
IUS8913,PRUS08278,WUS00001,363.0
IUS8914,PRUS06375,WUS00002,249.0
IUS8915,PRUS04973,WUS00003,272.0
IUS8916,PRUS00689,WUS00004,493.0
IUS8917,PRUS05513,WUS00005,203.0
IUS8918,PRUS05407,WUS00006,424.0
IUS8919,PRUS08081,WUS00007,321.0
IUS8920,PRUS08436,WUS00008,5.0
IUS8921,PRUS03614,WUS00009,281.0
IUS8922,PRUS02719,WUS00010,436.0
IUS8923,PRUS08160,WUS00011,411.0
IUS8924,PRUS04922,WUS00012,257.0
IUS8925,PRUS01855,WUS00013,121.0
IUS8926,PRUS07018,WUS00014,122.0
IUS8927,PRUS06660,WUS00015,451.0
IUS8928,PRUS07440,WUS00016,370.0
IUS8929,PRUS00283,WUS00001,241.0
IUS8930,PRUS05246,WUS00002,438.0
IUS8931,PRUS03156,WUS00003,493.0
IUS8932,PRUS04119,WUS00004,473.0
IUS8933,PRUS08206,WUS00005,46.0
IUS8934,PRUS03252,WUS00006,223.0
IUS8935,PRUS08903,WUS00007,442.0
IUS8936,PRUS02324,WUS00008,169.0
IUS8937,PRUS09930,WUS00009,106.0
IUS8938,PRUS09940,WUS00010,5.0
IUS8939,PRUS09343,WUS00011,452.0
IUS8940,PRUS08314,WUS00012,358.0
IUS8941,PRUS05743,WUS00013,160.0
IUS8942,PRUS07899,WUS00014,450.0
IUS8943,PRUS06363,WUS00015,19.0
IUS8944,PRUS07137,WUS00016,3.0
IUS8945,PRUS04788,WUS00001,135.0
IUS8946,PRUS00130,WUS00002,437.0
IUS8947,PRUS00333,WUS00003,419.0
IUS8948,PRUS01668,WUS00004,406.0
IUS8949,PRUS01942,WUS00005,380.0
IUS8950,PRUS08554,WUS00006,31.0
IUS8951,PRUS00367,WUS00007,115.0
IUS8952,PRUS04313,WUS00008,457.0
IUS8953,PRUS07836,WUS00009,130.0
IUS8954,PRUS00220,WUS00010,432.0
IUS8955,PRUS09455,WUS00011,25.0
IUS8956,PRUS00508,WUS00012,405.0
IUS8957,PRUS05054,WUS00013,36.0
IUS8958,PRUS00029,WUS00014,18.0
IUS8959,PRUS02413,WUS00015,216.0
IUS8960,PRUS04687,WUS00016,235.0
IUS8961,PRUS07148,WUS00001,221.0
IUS8962,PRUS01001,WUS00002,380.0
IUS8963,PRUS05134,WUS00003,410.0
IUS8964,PRUS09474,WUS00004,384.0
IUS8965,PRUS00979,WUS00005,438.0
IUS8966,PRUS04661,WUS00006,215.0
IUS8967,PRUS03388,WUS00007,307.0
IUS8968,PRUS08304,WUS00008,53.0
IUS8969,PRUS04424,WUS00009,22.0
IUS8970,PRUS01573,WUS00010,55.0
IUS8971,PRUS00858,WUS00011,188.0
IUS8972,PRUS01719,WUS00012,306.0
IUS8973,PRUS08111,WUS00013,490.0
IUS8974,PRUS08442,WUS00014,433.0
IUS8975,PRUS05938,WUS00015,274.0
IUS8976,PRUS03377,WUS00016,392.0
IUS8977,PRUS04011,WUS00001,290.0
IUS8978,PRUS09094,WUS00002,214.0
IUS8979,PRUS08717,WUS00003,130.0
IUS8980,PRUS09026,WUS00004,426.0
IUS8981,PRUS05804,WUS00005,418.0
IUS8982,PRUS02277,WUS00006,326.0
IUS8983,PRUS07872,WUS00007,104.0
IUS8984,PRUS07676,WUS00008,384.0
IUS8985,PRUS03413,WUS00009,391.0
IUS8986,PRUS04288,WUS00010,358.0
IUS8987,PRUS09286,WUS00011,167.0
IUS8988,PRUS07267,WUS00012,333.0
IUS8989,PRUS09896,WUS00013,130.0
IUS8990,PRUS05093,WUS00014,113.0
IUS8991,PRUS08800,WUS00015,121.0
IUS8992,PRUS00995,WUS00016,258.0
IUS8993,PRUS07637,WUS00001,245.0
IUS8994,PRUS08655,WUS00002,414.0
IUS8995,PRUS08035,WUS00003,419.0
IUS8996,PRUS04843,WUS00004,397.0
IUS8997,PRUS00933,WUS00005,84.0
IUS8998,PRUS08782,WUS00006,258.0
IUS8999,PRUS01393,WUS00007,166.0
IUS9000,PRUS08333,WUS00008,363.0
IUS9001,PRUS09407,WUS00009,14.0
IUS9002,PRUS08982,WUS00010,372.0
IUS9003,PRUS01822,WUS00011,151.0
IUS9004,PRUS05213,WUS00012,97.0
IUS9005,PRUS08377,WUS00013,185.0
IUS9006,PRUS00737,WUS00014,447.0
IUS9007,PRUS09468,WUS00015,261.0
IUS9008,PRUS04220,WUS00016,327.0
IUS9009,PRUS01808,WUS00001,447.0
IUS9010,PRUS05626,WUS00002,394.0
IUS9011,PRUS08769,WUS00003,63.0
IUS9012,PRUS09212,WUS00004,44.0
IUS9013,PRUS04264,WUS00005,331.0
IUS9014,PRUS08195,WUS00006,345.0
IUS9015,PRUS06334,WUS00007,428.0
IUS9016,PRUS06896,WUS00008,240.0
IUS9017,PRUS05759,WUS00009,156.0
IUS9018,PRUS02321,WUS00010,307.0
IUS9019,PRUS07801,WUS00011,295.0
IUS9020,PRUS08867,WUS00012,20.0
IUS9021,PRUS01341,WUS00013,210.0
IUS9022,PRUS04550,WUS00014,118.0
IUS9023,PRUS02405,WUS00015,110.0
IUS9024,PRUS06983,WUS00016,332.0
IUS9025,PRUS08505,WUS00001,13.0
IUS9026,PRUS02318,WUS00002,284.0
IUS9027,PRUS00766,WUS00003,194.0
IUS9028,PRUS07257,WUS00004,378.0
IUS9029,PRUS08790,WUS00005,125.0
IUS9030,PRUS07116,WUS00006,491.0
IUS9031,PRUS06623,WUS00007,383.0
IUS9032,PRUS08414,WUS00008,445.0
IUS9033,PRUS04163,WUS00009,59.0
IUS9034,PRUS06756,WUS00010,487.0
IUS9035,PRUS09319,WUS00011,94.0
IUS9036,PRUS07572,WUS00012,436.0
IUS9037,PRUS09679,WUS00013,421.0
IUS9038,PRUS06624,WUS00014,409.0
IUS9039,PRUS09236,WUS00015,487.0
IUS9040,PRUS04469,WUS00016,343.0
IUS9041,PRUS05148,WUS00001,401.0
IUS9042,PRUS09237,WUS00002,23.0
IUS9043,PRUS04471,WUS00003,403.0
IUS9044,PRUS07457,WUS00004,450.0
IUS9045,PRUS06702,WUS00005,280.0
IUS9046,PRUS00569,WUS00006,260.0
IUS9047,PRUS07160,WUS00007,185.0
IUS9048,PRUS06355,WUS00008,348.0
IUS9049,PRUS08360,WUS00009,174.0
IUS9050,PRUS02765,WUS00010,456.0
IUS9051,PRUS07620,WUS00011,174.0
IUS9052,PRUS09325,WUS00012,9.0
IUS9053,PRUS00643,WUS00013,265.0
IUS9054,PRUS00937,WUS00014,469.0
IUS9055,PRUS02419,WUS00015,406.0
IUS9056,PRUS06370,WUS00016,89.0
IUS9057,PRUS09510,WUS00001,268.0
IUS9058,PRUS03212,WUS00002,154.0
IUS9059,PRUS04974,WUS00003,348.0
IUS9060,PRUS00253,WUS00004,426.0
IUS9061,PRUS01117,WUS00005,8.0
IUS9062,PRUS03338,WUS00006,13.0
IUS9063,PRUS07924,WUS00007,79.0
IUS9064,PRUS03154,WUS00008,164.0
IUS9065,PRUS03771,WUS00009,98.0
IUS9066,PRUS00786,WUS00010,400.0
IUS9067,PRUS09823,WUS00011,206.0
IUS9068,PRUS02367,WUS00012,329.0
IUS9069,PRUS06489,WUS00013,487.0
IUS9070,PRUS01665,WUS00014,340.0
IUS9071,PRUS09538,WUS00015,300.0
IUS9072,PRUS08764,WUS00016,462.0
IUS9073,PRUS01005,WUS00001,235.0
IUS9074,PRUS07506,WUS00002,456.0
IUS9075,PRUS05449,WUS00003,491.0
IUS9076,PRUS07674,WUS00004,469.0
IUS9077,PRUS08833,WUS00005,340.0
IUS9078,PRUS06080,WUS00006,289.0
IUS9079,PRUS02690,WUS00007,458.0
IUS9080,PRUS04678,WUS00008,361.0
IUS9081,PRUS06670,WUS00009,101.0
IUS9082,PRUS04705,WUS00010,267.0
IUS9083,PRUS05802,WUS00011,190.0
IUS9084,PRUS00971,WUS00012,8.0
IUS9085,PRUS01210,WUS00013,166.0
IUS9086,PRUS07079,WUS00014,298.0
IUS9087,PRUS03792,WUS00015,274.0
IUS9088,PRUS08385,WUS00016,150.0
IUS9089,PRUS08889,WUS00001,418.0
IUS9090,PRUS03538,WUS00002,228.0
IUS9091,PRUS03258,WUS00003,279.0
IUS9092,PRUS08607,WUS00004,32.0
IUS9093,PRUS03133,WUS00005,204.0
IUS9094,PRUS06689,WUS00006,469.0
IUS9095,PRUS05225,WUS00007,385.0
IUS9096,PRUS03113,WUS00008,241.0
IUS9097,PRUS04992,WUS00009,147.0
IUS9098,PRUS09112,WUS00010,405.0
IUS9099,PRUS02952,WUS00011,280.0
IUS9100,PRUS07965,WUS00012,202.0
IUS9101,PRUS06336,WUS00013,90.0
IUS9102,PRUS04673,WUS00014,139.0
IUS9103,PRUS04496,WUS00015,97.0
IUS9104,PRUS03361,WUS00016,363.0
IUS9105,PRUS03029,WUS00001,286.0
IUS9106,PRUS05607,WUS00002,48.0
IUS9107,PRUS09420,WUS00003,363.0
IUS9108,PRUS04618,WUS00004,324.0
IUS9109,PRUS03834,WUS00005,282.0
IUS9110,PRUS02980,WUS00006,337.0
IUS9111,PRUS05523,WUS00007,333.0
IUS9112,PRUS06822,WUS00008,81.0
IUS9113,PRUS02125,WUS00009,18.0
IUS9114,PRUS02848,WUS00010,447.0
IUS9115,PRUS06700,WUS00011,365.0
IUS9116,PRUS07946,WUS00012,92.0
IUS9117,PRUS09374,WUS00013,15.0
IUS9118,PRUS05209,WUS00014,411.0
IUS9119,PRUS09511,WUS00015,469.0
IUS9120,PRUS08596,WUS00016,479.0
IUS9121,PRUS04485,WUS00001,342.0
IUS9122,PRUS02064,WUS00002,226.0
IUS9123,PRUS00352,WUS00003,151.0
IUS9124,PRUS00037,WUS00004,406.0
IUS9125,PRUS05130,WUS00005,430.0
IUS9126,PRUS08215,WUS00006,1.0
IUS9127,PRUS04515,WUS00007,442.0
IUS9128,PRUS09554,WUS00008,464.0
IUS9129,PRUS06802,WUS00009,231.0
IUS9130,PRUS05020,WUS00010,494.0
IUS9131,PRUS05608,WUS00011,42.0
IUS9132,PRUS03698,WUS00012,358.0
IUS9133,PRUS05550,WUS00013,348.0
IUS9134,PRUS05847,WUS00014,497.0
IUS9135,PRUS07820,WUS00015,228.0
IUS9136,PRUS04670,WUS00016,422.0
IUS9137,PRUS03626,WUS00001,29.0
IUS9138,PRUS03677,WUS00002,106.0
IUS9139,PRUS03837,WUS00003,396.0
IUS9140,PRUS08836,WUS00004,94.0
IUS9141,PRUS06315,WUS00005,329.0
IUS9142,PRUS05676,WUS00006,201.0
IUS9143,PRUS09472,WUS00007,497.0
IUS9144,PRUS03303,WUS00008,432.0
IUS9145,PRUS09322,WUS00009,112.0
IUS9146,PRUS09856,WUS00010,52.0
IUS9147,PRUS06166,WUS00011,390.0
IUS9148,PRUS05691,WUS00012,202.0
IUS9149,PRUS02387,WUS00013,493.0
IUS9150,PRUS07130,WUS00014,120.0
IUS9151,PRUS07579,WUS00015,314.0
IUS9152,PRUS09770,WUS00016,81.0
IUS9153,PRUS07611,WUS00001,212.0
IUS9154,PRUS00983,WUS00002,155.0
IUS9155,PRUS04648,WUS00003,345.0
IUS9156,PRUS03510,WUS00004,86.0
IUS9157,PRUS02689,WUS00005,225.0
IUS9158,PRUS00931,WUS00006,302.0
IUS9159,PRUS06354,WUS00007,481.0
IUS9160,PRUS06370,WUS00008,495.0
IUS9161,PRUS06599,WUS00009,122.0
IUS9162,PRUS05242,WUS00010,171.0
IUS9163,PRUS00501,WUS00011,260.0
IUS9164,PRUS00847,WUS00012,436.0
IUS9165,PRUS02772,WUS00013,287.0
IUS9166,PRUS05560,WUS00014,427.0
IUS9167,PRUS01450,WUS00015,338.0
IUS9168,PRUS02086,WUS00016,202.0
IUS9169,PRUS08794,WUS00001,467.0
IUS9170,PRUS07356,WUS00002,118.0
IUS9171,PRUS02053,WUS00003,481.0
IUS9172,PRUS06987,WUS00004,268.0
IUS9173,PRUS07528,WUS00005,345.0
IUS9174,PRUS02178,WUS00006,204.0
IUS9175,PRUS01200,WUS00007,160.0
IUS9176,PRUS06444,WUS00008,154.0
IUS9177,PRUS07455,WUS00009,239.0
IUS9178,PRUS03210,WUS00010,289.0
IUS9179,PRUS02189,WUS00011,360.0
IUS9180,PRUS09459,WUS00012,412.0
IUS9181,PRUS02862,WUS00013,145.0
IUS9182,PRUS06214,WUS00014,175.0
IUS9183,PRUS00481,WUS00015,109.0
IUS9184,PRUS04288,WUS00016,297.0
IUS9185,PRUS05436,WUS00001,129.0
IUS9186,PRUS02466,WUS00002,253.0
IUS9187,PRUS01515,WUS00003,80.0
IUS9188,PRUS02684,WUS00004,152.0
IUS9189,PRUS07970,WUS00005,39.0
IUS9190,PRUS07630,WUS00006,258.0
IUS9191,PRUS07508,WUS00007,336.0
IUS9192,PRUS01582,WUS00008,178.0
IUS9193,PRUS03593,WUS00009,25.0
IUS9194,PRUS03616,WUS00010,455.0
IUS9195,PRUS09753,WUS00011,134.0
