Order_Line_ID,Order_ID,Product_ID,Quantity
SOLUS07190,SOUS04160,PRUS01494,2
SOLUS07191,SOUS08105,PRUS00640,9
SOLUS07192,SOUS09973,PRUS02913,3
SOLUS07193,SOUS00020,PRUS08385,17
SOLUS07194,SOUS09321,PRUS07237,6
SOLUS07195,SOUS06293,PRUS01009,12
SOLUS07196,SOUS08569,PRUS01907,12
SOLUS07197,SOUS00374,PRUS06919,12
SOLUS07198,SOUS04520,PRUS06348,13
SOLUS07199,SOUS07730,PRUS06911,4
SOLUS07200,SOUS06123,PRUS06706,5
SOLUS07201,SOUS02147,PRUS06379,10
SOLUS07202,SOUS01983,PRUS09981,8
SOLUS07203,SOUS01893,PRUS09851,11
SOLUS07204,SOUS08156,PRUS02127,20
SOLUS07205,SOUS00278,PRUS09346,3
SOLUS07206,SOUS08867,PRUS01606,7
SOLUS07207,SOUS07214,PRUS07382,14
SOLUS07208,SOUS00596,PRUS01539,12
SOLUS07209,SOUS03929,PRUS04792,1
SOLUS07210,SOUS01393,PRUS04281,6
SOLUS07211,SOUS00214,PRUS04338,1
SOLUS07212,SOUS08470,PRUS06853,20
SOLUS07213,SOUS05800,PRUS00720,13
SOLUS07214,SOUS04716,PRUS05833,1
SOLUS07215,SOUS03111,PRUS09291,16
SOLUS07216,SOUS00206,PRUS08584,11
SOLUS07217,SOUS01869,PRUS00887,16
SOLUS07218,SOUS00259,PRUS01351,1
SOLUS07219,SOUS04258,PRUS01456,5
SOLUS07220,SOUS01464,PRUS05707,14
SOLUS07221,SOUS06706,PRUS09097,20
SOLUS07222,SOUS04361,PRUS09523,4
SOLUS07223,SOUS06950,PRUS02341,15
SOLUS07224,SOUS09090,PRUS09562,13
SOLUS07225,SOUS01008,PRUS07081,7
SOLUS07226,SOUS00847,PRUS06840,7
SOLUS07227,SOUS05781,PRUS08544,19
SOLUS07228,SOUS04969,PRUS06896,15
SOLUS07229,SOUS07203,PRUS06040,13
SOLUS07230,SOUS07008,PRUS01165,2
SOLUS07231,SOUS09035,PRUS09901,5
SOLUS07232,SOUS08663,PRUS03975,9
SOLUS07233,SOUS07910,PRUS07860,5
SOLUS07234,SOUS06997,PRUS03424,14
SOLUS07235,SOUS02645,PRUS02275,9
SOLUS07236,SOUS01373,PRUS00499,15
SOLUS07237,SOUS00473,PRUS03611,8
SOLUS07238,SOUS02960,PRUS04990,18
SOLUS07239,SOUS02113,PRUS02876,12
SOLUS07240,SOUS08560,PRUS02830,2
SOLUS07241,SOUS03119,PRUS00070,9
SOLUS07242,SOUS03252,PRUS09046,13
SOLUS07243,SOUS01914,PRUS08612,9
SOLUS07244,SOUS03486,PRUS04187,11
SOLUS07245,SOUS07498,PRUS09144,18
SOLUS07246,SOUS02823,PRUS00234,10
SOLUS07247,SOUS01282,PRUS01944,15
SOLUS07248,SOUS08061,PRUS07061,12
SOLUS07249,SOUS08966,PRUS03752,16
SOLUS07250,SOUS03851,PRUS06453,5
SOLUS07251,SOUS02970,PRUS01478,10
SOLUS07252,SOUS05479,PRUS09422,14
SOLUS07253,SOUS03662,PRUS06036,8
SOLUS07254,SOUS07050,PRUS08420,1
SOLUS07255,SOUS03041,PRUS09570,14
SOLUS07256,SOUS09042,PRUS09345,14
SOLUS07257,SOUS08704,PRUS09329,11
SOLUS07258,SOUS08108,PRUS09418,16
SOLUS07259,SOUS08757,PRUS04301,13
SOLUS07260,SOUS00093,PRUS07023,18
SOLUS07261,SOUS08188,PRUS02801,5
SOLUS07262,SOUS01987,PRUS04461,15
SOLUS07263,SOUS08999,PRUS04334,5
SOLUS07264,SOUS02564,PRUS02512,8
SOLUS07265,SOUS00317,PRUS02201,20
SOLUS07266,SOUS05643,PRUS02056,14
SOLUS07267,SOUS08279,PRUS07858,18
SOLUS07268,SOUS06434,PRUS05805,6
SOLUS07269,SOUS00293,PRUS03750,8
SOLUS07270,SOUS01887,PRUS00767,16
SOLUS07271,SOUS02293,PRUS01505,11
SOLUS07272,SOUS02002,PRUS06650,18
SOLUS07273,SOUS09956,PRUS05287,16
SOLUS07274,SOUS02631,PRUS06796,14
SOLUS07275,SOUS01814,PRUS02722,6
SOLUS07276,SOUS09505,PRUS02733,13
SOLUS07277,SOUS03847,PRUS04921,17
SOLUS07278,SOUS04243,PRUS00892,14
SOLUS07279,SOUS02959,PRUS00862,8
SOLUS07280,SOUS09823,PRUS09304,14
SOLUS07281,SOUS01214,PRUS01458,10
SOLUS07282,SOUS01587,PRUS09968,2
SOLUS07283,SOUS09240,PRUS08613,7
SOLUS07284,SOUS00729,PRUS00824,20
SOLUS07285,SOUS01949,PRUS04198,20
SOLUS07286,SOUS00201,PRUS06163,2
SOLUS07287,SOUS03180,PRUS04878,7
SOLUS07288,SOUS00335,PRUS05144,12
SOLUS07289,SOUS04184,PRUS00671,15
SOLUS07290,SOUS07540,PRUS08700,11
SOLUS07291,SOUS09651,PRUS03449,6
SOLUS07292,SOUS07999,PRUS09091,16
SOLUS07293,SOUS00214,PRUS02395,3
SOLUS07294,SOUS02614,PRUS05212,1
SOLUS07295,SOUS04414,PRUS04180,18
SOLUS07296,SOUS04674,PRUS00364,18
SOLUS07297,SOUS07337,PRUS06305,3
SOLUS07298,SOUS08898,PRUS01329,10
SOLUS07299,SOUS07099,PRUS00022,10
SOLUS07300,SOUS03258,PRUS06484,7
SOLUS07301,SOUS05450,PRUS02038,20
SOLUS07302,SOUS03547,PRUS02296,14
SOLUS07303,SOUS05632,PRUS01214,14
SOLUS07304,SOUS04756,PRUS00071,13
SOLUS07305,SOUS09589,PRUS05839,14
SOLUS07306,SOUS07191,PRUS06060,10
SOLUS07307,SOUS09566,PRUS05778,4
SOLUS07308,SOUS05845,PRUS05961,15
SOLUS07309,SOUS09227,PRUS03462,2
SOLUS07310,SOUS05134,PRUS09793,16
SOLUS07311,SOUS00679,PRUS05045,18
SOLUS07312,SOUS06505,PRUS05717,13
SOLUS07313,SOUS09065,PRUS02250,1
SOLUS07314,SOUS08482,PRUS06402,16
SOLUS07315,SOUS04447,PRUS07080,7
SOLUS07316,SOUS02879,PRUS05704,12
SOLUS07317,SOUS08560,PRUS00049,10
SOLUS07318,SOUS09352,PRUS01009,17
SOLUS07319,SOUS07122,PRUS04042,15
SOLUS07320,SOUS04348,PRUS09341,2
SOLUS07321,SOUS04470,PRUS08150,10
SOLUS07322,SOUS01239,PRUS02168,4
SOLUS07323,SOUS07199,PRUS02087,9
SOLUS07324,SOUS05336,PRUS04068,14
SOLUS07325,SOUS05648,PRUS08171,6
SOLUS07326,SOUS08712,PRUS07309,5
SOLUS07327,SOUS09395,PRUS01839,3
SOLUS07328,SOUS09791,PRUS06083,17
SOLUS07329,SOUS04479,PRUS09134,20
SOLUS07330,SOUS00596,PRUS09351,11
SOLUS07331,SOUS09645,PRUS03568,14
SOLUS07332,SOUS02314,PRUS07021,15
SOLUS07333,SOUS06433,PRUS07378,11
SOLUS07334,SOUS01594,PRUS03001,7
SOLUS07335,SOUS00514,PRUS04665,2
SOLUS07336,SOUS00705,PRUS06365,19
SOLUS07337,SOUS09977,PRUS02524,7
SOLUS07338,SOUS00988,PRUS01427,10
SOLUS07339,SOUS07856,PRUS00965,2
SOLUS07340,SOUS08716,PRUS06839,12
SOLUS07341,SOUS00674,PRUS08020,2
SOLUS07342,SOUS08364,PRUS04783,3
SOLUS07343,SOUS02285,PRUS03236,16
SOLUS07344,SOUS08810,PRUS02684,10
SOLUS07345,SOUS04478,PRUS01949,6
SOLUS07346,SOUS03836,PRUS00234,15
SOLUS07347,SOUS00966,PRUS02928,1
SOLUS07348,SOUS06503,PRUS08033,16
SOLUS07349,SOUS03404,PRUS06496,16
SOLUS07350,SOUS05416,PRUS07207,9
SOLUS07351,SOUS05750,PRUS01015,1
SOLUS07352,SOUS07782,PRUS09143,5
SOLUS07353,SOUS08123,PRUS00710,6
SOLUS07354,SOUS00473,PRUS03380,12
SOLUS07355,SOUS08806,PRUS00898,19
SOLUS07356,SOUS02931,PRUS02734,15
SOLUS07357,SOUS01620,PRUS00302,18
SOLUS07358,SOUS01716,PRUS06521,18
SOLUS07359,SOUS07527,PRUS03372,15
SOLUS07360,SOUS02128,PRUS06661,20
SOLUS07361,SOUS03545,PRUS04813,2
SOLUS07362,SOUS00459,PRUS05259,16
SOLUS07363,SOUS01953,PRUS05987,14
SOLUS07364,SOUS03029,PRUS09359,17
SOLUS07365,SOUS00701,PRUS00637,18
SOLUS07366,SOUS06777,PRUS00707,14
SOLUS07367,SOUS09196,PRUS06306,14
SOLUS07368,SOUS09752,PRUS02231,4
SOLUS07369,SOUS06749,PRUS09023,1
SOLUS07370,SOUS05942,PRUS01033,19
SOLUS07371,SOUS03154,PRUS00012,3
SOLUS07372,SOUS00393,PRUS08250,20
SOLUS07373,SOUS02919,PRUS00176,15
SOLUS07374,SOUS09836,PRUS06821,13
SOLUS07375,SOUS05268,PRUS00323,20
SOLUS07376,SOUS00451,PRUS01868,18
SOLUS07377,SOUS08242,PRUS09833,5
SOLUS07378,SOUS09469,PRUS00925,15
SOLUS07379,SOUS07213,PRUS00934,15
SOLUS07380,SOUS03675,PRUS01723,7
SOLUS07381,SOUS07833,PRUS00637,6
SOLUS07382,SOUS07933,PRUS00892,9
SOLUS07383,SOUS06164,PRUS02979,18
SOLUS07384,SOUS09910,PRUS01955,2
SOLUS07385,SOUS03790,PRUS07578,19
SOLUS07386,SOUS08755,PRUS08396,11
SOLUS07387,SOUS04048,PRUS08295,7
SOLUS07388,SOUS08920,PRUS09586,10
SOLUS07389,SOUS03565,PRUS05380,15
SOLUS07390,SOUS04968,PRUS08647,8
SOLUS07391,SOUS09077,PRUS00144,20
SOLUS07392,SOUS01400,PRUS03917,18
SOLUS07393,SOUS08151,PRUS02640,2
SOLUS07394,SOUS00519,PRUS01087,12
SOLUS07395,SOUS04962,PRUS02956,5
SOLUS07396,SOUS06236,PRUS08935,1
SOLUS07397,SOUS09423,PRUS05028,4
SOLUS07398,SOUS06379,PRUS09926,11
SOLUS07399,SOUS03816,PRUS04723,18
SOLUS07400,SOUS04988,PRUS00112,2
SOLUS07401,SOUS05809,PRUS03109,14
SOLUS07402,SOUS05361,PRUS04632,13
SOLUS07403,SOUS09121,PRUS00478,7
SOLUS07404,SOUS08914,PRUS02365,10
SOLUS07405,SOUS08408,PRUS01402,15
SOLUS07406,SOUS08999,PRUS06805,7
SOLUS07407,SOUS07350,PRUS06475,8
SOLUS07408,SOUS04332,PRUS08643,16
SOLUS07409,SOUS04231,PRUS05152,1
SOLUS07410,SOUS09447,PRUS09022,1
SOLUS07411,SOUS04827,PRUS07350,6
SOLUS07412,SOUS05900,PRUS09073,14
SOLUS07413,SOUS06685,PRUS00724,16
SOLUS07414,SOUS06483,PRUS02839,8
SOLUS07415,SOUS03989,PRUS07553,5
SOLUS07416,SOUS02647,PRUS01764,5
SOLUS07417,SOUS03451,PRUS07894,13
SOLUS07418,SOUS04211,PRUS02308,5
SOLUS07419,SOUS09172,PRUS02787,2
SOLUS07420,SOUS05426,PRUS00991,3
SOLUS07421,SOUS01831,PRUS00720,12
SOLUS07422,SOUS05842,PRUS03637,3
SOLUS07423,SOUS02571,PRUS06107,7
SOLUS07424,SOUS06679,PRUS02539,11
SOLUS07425,SOUS05791,PRUS02596,3
SOLUS07426,SOUS00600,PRUS05400,20
SOLUS07427,SOUS00466,PRUS04029,19
SOLUS07428,SOUS08879,PRUS08734,12
SOLUS07429,SOUS07799,PRUS01629,17
SOLUS07430,SOUS01311,PRUS01129,20
SOLUS07431,SOUS02981,PRUS06020,18
SOLUS07432,SOUS00898,PRUS01668,16
SOLUS07433,SOUS02463,PRUS05522,18
SOLUS07434,SOUS05721,PRUS02092,4
SOLUS07435,SOUS03165,PRUS03969,10
SOLUS07436,SOUS01213,PRUS00605,20
SOLUS07437,SOUS00211,PRUS03635,9
SOLUS07438,SOUS06382,PRUS01796,7
SOLUS07439,SOUS07731,PRUS02037,15
SOLUS07440,SOUS00483,PRUS06517,2
SOLUS07441,SOUS05642,PRUS04019,17
SOLUS07442,SOUS01029,PRUS02556,18
SOLUS07443,SOUS01307,PRUS06537,13
SOLUS07444,SOUS03657,PRUS09011,5
SOLUS07445,SOUS09096,PRUS03557,10
SOLUS07446,SOUS04529,PRUS02857,20
SOLUS07447,SOUS02504,PRUS09009,5
SOLUS07448,SOUS05956,PRUS07368,14
SOLUS07449,SOUS05319,PRUS01017,13
SOLUS07450,SOUS01451,PRUS07918,9
SOLUS07451,SOUS00612,PRUS02656,5
SOLUS07452,SOUS06071,PRUS01423,16
SOLUS07453,SOUS04676,PRUS06771,15
SOLUS07454,SOUS04138,PRUS05464,2
SOLUS07455,SOUS07742,PRUS05326,1
SOLUS07456,SOUS08635,PRUS05463,8
SOLUS07457,SOUS03601,PRUS00543,6
SOLUS07458,SOUS08371,PRUS08369,9
SOLUS07459,SOUS07161,PRUS09145,5
SOLUS07460,SOUS02376,PRUS09125,3
SOLUS07461,SOUS06438,PRUS03005,11
SOLUS07462,SOUS07231,PRUS00572,13
SOLUS07463,SOUS09158,PRUS09366,8
SOLUS07464,SOUS06728,PRUS01800,5
SOLUS07465,SOUS04880,PRUS07903,8
SOLUS07466,SOUS01313,PRUS02573,1
SOLUS07467,SOUS04557,PRUS00027,17
SOLUS07468,SOUS07404,PRUS04266,2
SOLUS07469,SOUS02539,PRUS08843,8
SOLUS07470,SOUS07645,PRUS07865,20
SOLUS07471,SOUS08361,PRUS00044,12
SOLUS07472,SOUS07415,PRUS08920,6
SOLUS07473,SOUS09911,PRUS09818,5
SOLUS07474,SOUS03612,PRUS04268,9
SOLUS07475,SOUS05365,PRUS09970,16
SOLUS07476,SOUS09368,PRUS08441,12
SOLUS07477,SOUS08662,PRUS04337,18
SOLUS07478,SOUS06598,PRUS04801,9
SOLUS07479,SOUS09525,PRUS04148,15
SOLUS07480,SOUS03941,PRUS01025,10
SOLUS07481,SOUS03351,PRUS04959,14
SOLUS07482,SOUS09231,PRUS09585,15
SOLUS07483,SOUS06334,PRUS03494,12
SOLUS07484,SOUS00657,PRUS07619,18
SOLUS07485,SOUS09158,PRUS00566,5
SOLUS07486,SOUS01427,PRUS09101,16
SOLUS07487,SOUS01391,PRUS05014,12
SOLUS07488,SOUS00114,PRUS02091,3
SOLUS07489,SOUS09343,PRUS07566,14
SOLUS07490,SOUS09156,PRUS04784,3
SOLUS07491,SOUS07178,PRUS09982,1
SOLUS07492,SOUS01542,PRUS02935,20
SOLUS07493,SOUS09486,PRUS06586,19
SOLUS07494,SOUS01402,PRUS02283,20
SOLUS07495,SOUS05855,PRUS01345,9
SOLUS07496,SOUS02000,PRUS03105,8
SOLUS07497,SOUS03923,PRUS05017,9
SOLUS07498,SOUS02884,PRUS08485,17
SOLUS07499,SOUS01415,PRUS05171,14
SOLUS07500,SOUS06157,PRUS00036,4
SOLUS07501,SOUS09491,PRUS09013,2
SOLUS07502,SOUS01053,PRUS02560,2
SOLUS07503,SOUS00352,PRUS08703,6
SOLUS07504,SOUS00906,PRUS06917,9
SOLUS07505,SOUS06446,PRUS02226,20
SOLUS07506,SOUS06474,PRUS00223,19
SOLUS07507,SOUS09298,PRUS08358,19
SOLUS07508,SOUS03506,PRUS05957,6
SOLUS07509,SOUS05196,PRUS07374,2
SOLUS07510,SOUS04442,PRUS06970,15
SOLUS07511,SOUS04030,PRUS07904,3
SOLUS07512,SOUS00602,PRUS06622,13
SOLUS07513,SOUS04436,PRUS06338,12
SOLUS07514,SOUS08714,PRUS03641,12
SOLUS07515,SOUS02706,PRUS09881,8
SOLUS07516,SOUS05179,PRUS09458,17
SOLUS07517,SOUS06905,PRUS00290,4
SOLUS07518,SOUS06908,PRUS00802,3
SOLUS07519,SOUS09037,PRUS07605,5
SOLUS07520,SOUS04464,PRUS00945,13
SOLUS07521,SOUS03816,PRUS07013,5
SOLUS07522,SOUS05598,PRUS05400,12
SOLUS07523,SOUS04462,PRUS06123,4
SOLUS07524,SOUS09240,PRUS05483,9
SOLUS07525,SOUS01625,PRUS01063,17
SOLUS07526,SOUS00358,PRUS01840,17
SOLUS07527,SOUS09182,PRUS03148,5
SOLUS07528,SOUS08046,PRUS06316,9
SOLUS07529,SOUS02025,PRUS03737,9
SOLUS07530,SOUS07969,PRUS07147,8
SOLUS07531,SOUS09178,PRUS02147,17
SOLUS07532,SOUS05970,PRUS04097,1
SOLUS07533,SOUS04027,PRUS00334,3
SOLUS07534,SOUS08511,PRUS04373,2
SOLUS07535,SOUS06733,PRUS02195,18
SOLUS07536,SOUS05539,PRUS09261,11
SOLUS07537,SOUS02488,PRUS04301,11
SOLUS07538,SOUS05664,PRUS04860,16
SOLUS07539,SOUS00757,PRUS02601,12
SOLUS07540,SOUS08965,PRUS06337,2
SOLUS07541,SOUS00314,PRUS07558,12
SOLUS07542,SOUS03074,PRUS05532,2
SOLUS07543,SOUS07665,PRUS05529,19
SOLUS07544,SOUS09845,PRUS04454,19
SOLUS07545,SOUS03524,PRUS07413,1
SOLUS07546,SOUS06761,PRUS01312,12
SOLUS07547,SOUS02143,PRUS01615,17
SOLUS07548,SOUS07193,PRUS07552,3
SOLUS07549,SOUS02034,PRUS01821,10
SOLUS07550,SOUS07186,PRUS08669,6
SOLUS07551,SOUS00750,PRUS04908,4
SOLUS07552,SOUS02175,PRUS06226,5
SOLUS07553,SOUS09446,PRUS08666,1
SOLUS07554,SOUS08365,PRUS01420,6
SOLUS07555,SOUS00009,PRUS01641,13
SOLUS07556,SOUS09277,PRUS08019,12
SOLUS07557,SOUS01283,PRUS02347,1
SOLUS07558,SOUS04667,PRUS04658,12
SOLUS07559,SOUS04255,PRUS08119,19
SOLUS07560,SOUS01098,PRUS05904,20
SOLUS07561,SOUS07830,PRUS00234,16
SOLUS07562,SOUS02108,PRUS07453,14
SOLUS07563,SOUS04490,PRUS03973,6
SOLUS07564,SOUS02488,PRUS03602,5
SOLUS07565,SOUS00786,PRUS03293,17
SOLUS07566,SOUS01902,PRUS00151,7
SOLUS07567,SOUS01862,PRUS07896,13
SOLUS07568,SOUS03948,PRUS04170,9
SOLUS07569,SOUS07826,PRUS08345,2
SOLUS07570,SOUS05412,PRUS06220,14
SOLUS07571,SOUS06459,PRUS06694,8
SOLUS07572,SOUS01900,PRUS05540,3
SOLUS07573,SOUS07068,PRUS02059,14
SOLUS07574,SOUS07416,PRUS06542,11
SOLUS07575,SOUS06647,PRUS05840,20
SOLUS07576,SOUS07556,PRUS04027,13
SOLUS07577,SOUS01332,PRUS04337,14
SOLUS07578,SOUS02756,PRUS01631,12
SOLUS07579,SOUS01923,PRUS03979,14
SOLUS07580,SOUS01622,PRUS07134,3
SOLUS07581,SOUS01552,PRUS02006,2
SOLUS07582,SOUS04842,PRUS01337,19
SOLUS07583,SOUS09293,PRUS03911,10
SOLUS07584,SOUS09410,PRUS03313,2
SOLUS07585,SOUS09082,PRUS00044,19
SOLUS07586,SOUS00002,PRUS09705,16
SOLUS07587,SOUS03824,PRUS03836,5
SOLUS07588,SOUS04219,PRUS08050,12
SOLUS07589,SOUS02036,PRUS01488,14
SOLUS07590,SOUS08459,PRUS08932,15
SOLUS07591,SOUS09723,PRUS02785,10
SOLUS07592,SOUS03886,PRUS09339,9
SOLUS07593,SOUS05407,PRUS07149,9
SOLUS07594,SOUS07501,PRUS09878,16
SOLUS07595,SOUS06611,PRUS07263,18
SOLUS07596,SOUS06693,PRUS04275,12
SOLUS07597,SOUS09961,PRUS07679,13
SOLUS07598,SOUS08841,PRUS04995,1
SOLUS07599,SOUS07434,PRUS02885,12
SOLUS07600,SOUS00471,PRUS01917,7
SOLUS07601,SOUS04013,PRUS03841,1
SOLUS07602,SOUS06839,PRUS02140,18
SOLUS07603,SOUS02494,PRUS09054,13
SOLUS07604,SOUS01253,PRUS04360,17
SOLUS07605,SOUS06278,PRUS01368,15
SOLUS07606,SOUS05322,PRUS09425,8
SOLUS07607,SOUS08856,PRUS00011,10
SOLUS07608,SOUS05001,PRUS09149,11
SOLUS07609,SOUS05311,PRUS02455,20
SOLUS07610,SOUS09482,PRUS05470,9
SOLUS07611,SOUS06936,PRUS04876,4
SOLUS07612,SOUS04096,PRUS07598,18
SOLUS07613,SOUS01725,PRUS06812,11
SOLUS07614,SOUS06977,PRUS05203,18
SOLUS07615,SOUS02179,PRUS03844,1
SOLUS07616,SOUS00788,PRUS04830,10
SOLUS07617,SOUS00550,PRUS05700,14
SOLUS07618,SOUS09523,PRUS06638,4
SOLUS07619,SOUS05729,PRUS03287,10
SOLUS07620,SOUS08120,PRUS01492,9
SOLUS07621,SOUS00847,PRUS00390,7
SOLUS07622,SOUS01019,PRUS08606,7
SOLUS07623,SOUS04694,PRUS00208,12
SOLUS07624,SOUS08181,PRUS01329,19
SOLUS07625,SOUS04618,PRUS04051,3
SOLUS07626,SOUS07662,PRUS09307,19
SOLUS07627,SOUS01919,PRUS01889,5
SOLUS07628,SOUS04990,PRUS06988,16
SOLUS07629,SOUS00270,PRUS02626,14
SOLUS07630,SOUS02636,PRUS05744,9
SOLUS07631,SOUS04683,PRUS02909,19
SOLUS07632,SOUS03004,PRUS08044,10
SOLUS07633,SOUS09458,PRUS02639,18
SOLUS07634,SOUS01695,PRUS01072,12
SOLUS07635,SOUS09827,PRUS07840,2
SOLUS07636,SOUS07491,PRUS02203,18
SOLUS07637,SOUS09669,PRUS01775,10
SOLUS07638,SOUS05206,PRUS02316,19
SOLUS07639,SOUS08996,PRUS04874,2
SOLUS07640,SOUS00835,PRUS01830,20
SOLUS07641,SOUS05968,PRUS05943,5
SOLUS07642,SOUS07451,PRUS04637,2
SOLUS07643,SOUS03165,PRUS06951,19
SOLUS07644,SOUS05715,PRUS00286,3
SOLUS07645,SOUS09058,PRUS06199,7
SOLUS07646,SOUS00354,PRUS09539,11
SOLUS07647,SOUS02161,PRUS06828,16
SOLUS07648,SOUS06260,PRUS05592,12
SOLUS07649,SOUS08885,PRUS01659,16
SOLUS07650,SOUS00745,PRUS09277,1
SOLUS07651,SOUS09867,PRUS02340,17
SOLUS07652,SOUS03571,PRUS01512,16
SOLUS07653,SOUS00949,PRUS07077,10
SOLUS07654,SOUS01669,PRUS01953,11
SOLUS07655,SOUS01519,PRUS07635,12
SOLUS07656,SOUS05389,PRUS05435,10
SOLUS07657,SOUS08309,PRUS00174,20
SOLUS07658,SOUS04665,PRUS07615,13
SOLUS07659,SOUS07215,PRUS06110,14
SOLUS07660,SOUS02578,PRUS06334,7
SOLUS07661,SOUS03654,PRUS00602,15
SOLUS07662,SOUS01668,PRUS07107,9
SOLUS07663,SOUS07802,PRUS03330,3
SOLUS07664,SOUS02948,PRUS05729,1
SOLUS07665,SOUS01866,PRUS00611,16
SOLUS07666,SOUS02816,PRUS04559,6
SOLUS07667,SOUS03131,PRUS05930,13
SOLUS07668,SOUS02270,PRUS03702,20
SOLUS07669,SOUS01882,PRUS06000,1
SOLUS07670,SOUS07939,PRUS09201,17
SOLUS07671,SOUS08034,PRUS08651,1
SOLUS07672,SOUS05991,PRUS00113,13
SOLUS07673,SOUS03871,PRUS09769,18
SOLUS07674,SOUS08287,PRUS09758,10
SOLUS07675,SOUS08958,PRUS05698,11
SOLUS07676,SOUS09811,PRUS03381,11
SOLUS07677,SOUS08710,PRUS06996,12
SOLUS07678,SOUS01255,PRUS02861,6
SOLUS07679,SOUS07507,PRUS04204,2
SOLUS07680,SOUS03399,PRUS06351,10
SOLUS07681,SOUS01491,PRUS07733,12
SOLUS07682,SOUS03964,PRUS09389,20
SOLUS07683,SOUS09299,PRUS08800,5
SOLUS07684,SOUS08676,PRUS06201,18
SOLUS07685,SOUS04808,PRUS04079,19
SOLUS07686,SOUS01927,PRUS08756,8
SOLUS07687,SOUS01626,PRUS01675,3
SOLUS07688,SOUS06254,PRUS06574,5
SOLUS07689,SOUS08035,PRUS05454,6
SOLUS07690,SOUS02088,PRUS00648,14
SOLUS07691,SOUS07469,PRUS08901,7
SOLUS07692,SOUS05784,PRUS00690,18
SOLUS07693,SOUS04551,PRUS00510,13
SOLUS07694,SOUS08351,PRUS02424,6
SOLUS07695,SOUS08374,PRUS00017,16
SOLUS07696,SOUS07966,PRUS06878,20
SOLUS07697,SOUS01933,PRUS01641,5
SOLUS07698,SOUS00693,PRUS06244,14
SOLUS07699,SOUS01409,PRUS02517,10
SOLUS07700,SOUS01336,PRUS07711,20
SOLUS07701,SOUS09358,PRUS04679,16
SOLUS07702,SOUS04598,PRUS06449,13
SOLUS07703,SOUS01732,PRUS04139,11
SOLUS07704,SOUS01815,PRUS04828,12
SOLUS07705,SOUS02931,PRUS08367,18
SOLUS07706,SOUS01684,PRUS01855,20
SOLUS07707,SOUS09893,PRUS00763,12
SOLUS07708,SOUS06748,PRUS05475,11
SOLUS07709,SOUS04431,PRUS03024,12
SOLUS07710,SOUS03150,PRUS01118,4
SOLUS07711,SOUS08015,PRUS01095,4
SOLUS07712,SOUS09587,PRUS07329,11
SOLUS07713,SOUS00145,PRUS02384,15
SOLUS07714,SOUS07177,PRUS09512,15
SOLUS07715,SOUS04661,PRUS06649,16
SOLUS07716,SOUS06322,PRUS03031,7
SOLUS07717,SOUS07514,PRUS03656,9
SOLUS07718,SOUS06190,PRUS06249,15
SOLUS07719,SOUS07040,PRUS05682,3
SOLUS07720,SOUS07349,PRUS08518,6
SOLUS07721,SOUS01512,PRUS09140,12
SOLUS07722,SOUS06596,PRUS01497,15
SOLUS07723,SOUS03037,PRUS03357,5
SOLUS07724,SOUS03062,PRUS03420,6
SOLUS07725,SOUS02324,PRUS09374,15
SOLUS07726,SOUS00289,PRUS07268,11
SOLUS07727,SOUS01202,PRUS08745,13
SOLUS07728,SOUS04736,PRUS04266,7
SOLUS07729,SOUS05231,PRUS02762,16
SOLUS07730,SOUS08288,PRUS01582,16
SOLUS07731,SOUS05418,PRUS02370,8
SOLUS07732,SOUS08355,PRUS09334,7
SOLUS07733,SOUS02149,PRUS07704,17
SOLUS07734,SOUS01071,PRUS06171,4
SOLUS07735,SOUS02291,PRUS07716,19
SOLUS07736,SOUS07299,PRUS01939,14
SOLUS07737,SOUS03866,PRUS00883,12
SOLUS07738,SOUS02970,PRUS09720,7
SOLUS07739,SOUS07819,PRUS05389,3
SOLUS07740,SOUS04532,PRUS03451,19
SOLUS07741,SOUS04577,PRUS01228,9
SOLUS07742,SOUS00477,PRUS09123,11
SOLUS07743,SOUS08551,PRUS03469,14
SOLUS07744,SOUS01837,PRUS00390,18
SOLUS07745,SOUS06469,PRUS08828,12
SOLUS07746,SOUS03268,PRUS00643,19
SOLUS07747,SOUS01512,PRUS05505,6
SOLUS07748,SOUS07872,PRUS03185,7
SOLUS07749,SOUS07481,PRUS01692,15
SOLUS07750,SOUS06197,PRUS07126,16
SOLUS07751,SOUS08892,PRUS07890,6
SOLUS07752,SOUS08684,PRUS03888,2
SOLUS07753,SOUS08770,PRUS02058,19
SOLUS07754,SOUS08447,PRUS09682,15
SOLUS07755,SOUS04061,PRUS02133,10
SOLUS07756,SOUS02866,PRUS08707,1
SOLUS07757,SOUS01862,PRUS05652,9
SOLUS07758,SOUS04912,PRUS02679,8
SOLUS07759,SOUS03189,PRUS04123,14
SOLUS07760,SOUS01519,PRUS08992,20
SOLUS07761,SOUS08763,PRUS04606,1
SOLUS07762,SOUS07029,PRUS04895,20
SOLUS07763,SOUS08313,PRUS04832,13
SOLUS07764,SOUS05445,PRUS06139,15
SOLUS07765,SOUS03239,PRUS04333,8
SOLUS07766,SOUS00275,PRUS08207,13
SOLUS07767,SOUS07184,PRUS00559,4
SOLUS07768,SOUS05362,PRUS02216,12
SOLUS07769,SOUS06911,PRUS07916,16
SOLUS07770,SOUS04998,PRUS05490,6
SOLUS07771,SOUS02782,PRUS00363,2
